^SAMPLE = GSM230650
!Sample_title = Sporadic - C015
!Sample_geo_accession = GSM230650
!Sample_status = Public on Jul 05 2010
!Sample_submission_date = Sep 20 2007
!Sample_last_update_date = Aug 14 2011
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = C105
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = organ: mammary gland
!Sample_characteristics_ch1 = disease: infiltrating ductal carcinoma
!Sample_characteristics_ch1 = type: sporadic breast tumor
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = As decribed in:
!Sample_extract_protocol_ch1 = Prediction of BRCA1-association in hereditary non-BRCA1/2 breast carcinomas with array-CGH.
!Sample_extract_protocol_ch1 = Joosse SA, et al.
!Sample_extract_protocol_ch1 = Breast Cancer Res Treat. 2008 Aug 14
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = As described in:
!Sample_label_protocol_ch1 = Automated array-CGH optimized for archival formalin-fixed, paraffin-embedded tumor material.
!Sample_label_protocol_ch1 = Joosse SA, et al.
!Sample_label_protocol_ch1 = BMC Cancer. 2007 Mar 7;7:43.
!Sample_source_name_ch2 = Women reference pool
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = sample: A pool of DNA from peripheral blood lymphocytes, from 7 apparently healthy women.
!Sample_characteristics_ch2 = cell type: peripheral blood lymphocytes
!Sample_characteristics_ch2 = disease: healthy appearing
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = As decribed in:
!Sample_extract_protocol_ch2 = Prediction of BRCA1-association in hereditary non-BRCA1/2 breast carcinomas with array-CGH.
!Sample_extract_protocol_ch2 = Joosse SA, et al.
!Sample_extract_protocol_ch2 = Breast Cancer Res Treat. 2008 Aug 14
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = As described in:
!Sample_label_protocol_ch2 = Automated array-CGH optimized for archival formalin-fixed, paraffin-embedded tumor material.
!Sample_label_protocol_ch2 = Joosse SA, et al.
!Sample_label_protocol_ch2 = BMC Cancer. 2007 Mar 7;7:43.
!Sample_hyb_protocol = As described in:
!Sample_hyb_protocol = Automated array-CGH optimized for archival formalin-fixed, paraffin-embedded tumor material.
!Sample_hyb_protocol = Joosse SA, et al.
!Sample_hyb_protocol = BMC Cancer. 2007 Mar 7;7:43.
!Sample_scan_protocol = As described in:
!Sample_scan_protocol = Automated array-CGH optimized for archival formalin-fixed, paraffin-embedded tumor material.
!Sample_scan_protocol = Joosse SA, et al.
!Sample_scan_protocol = BMC Cancer. 2007 Mar 7;7:43.
!Sample_description = none
!Sample_data_processing = As described in:
!Sample_data_processing = Automated array-CGH optimized for archival formalin-fixed, paraffin-embedded tumor material.
!Sample_data_processing = Joosse SA, et al.
!Sample_data_processing = BMC Cancer. 2007 Mar 7;7:43.
!Sample_platform_id = GPL4560
!Sample_contact_name = Simon,A,Joosse
!Sample_contact_email = s.joosse@in-silico.net
!Sample_contact_department = Institute of Tumor Biology
!Sample_contact_institute = University Medical Center Hamburg-Eppendorf
!Sample_contact_address = Martinistrasse 52
!Sample_contact_city = Hamburg
!Sample_contact_zip/postal_code = 20246
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM230nnn/GSM230650/suppl/GSM230650 green.txt.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM230nnn/GSM230650/suppl/GSM230650 red.txt.gz
!Sample_series_id = GSE9114
!Sample_data_row_count = 3277
#ID_REF = 
#VALUE = normalized log2 test/reference ratio as described in Joosse et al. 2007
#StDev = Standard Deviation of the triplicate spot measurement
#Segment = Aberration level calculated by CGH-segmentation (Picard et al.)
!sample_table_begin
ID_REF	VALUE	StDev	Segment
3535	0.06535747	0.040924266	-0.088530909
3537	0.01318526	0.017984319	-0.088530909
2305	-0.187724579	0.029243866	-0.088530909
145	-0.278501989	0.060762457	-0.088530909
2309	-0.032047351	0.012323752	-0.088530909
2213	-0.091448068	0.023514492	-0.088530909
3	-0.202595301	0.065564453	-0.088530909
149	-0.045254957	0.0306798	-0.088530909
2313	-0.308875212	0.051628643	-0.088530909
153	-0.145712916	0.044090576	-0.088530909
2317	0.139953769	0.04219441	-0.088530909
3358	-0.154073276	0.071141251	-0.088530909
157	-0.072493969	0.077001865	-0.088530909
53	-0.111952167	0.038767017	-0.088530909
2321	-0.235920571	0.090884641	-0.088530909
161	-0.141753269	0.028933892	-0.088530909
57	-0.301019577	0.073855688	-0.088530909
2325	0.016847921	0.06896013	-0.088530909
165	-0.143208993	0.046566404	-0.088530909
2221	0.003246392	0.067899821	-0.088530909
!sample_table_end
