^SAMPLE = GSM183844
!Sample_title = GBM_27
!Sample_geo_accession = GSM183844
!Sample_status = Public on Jun 05 2007
!Sample_submission_date = Apr 24 2007
!Sample_last_update_date = Sep 14 2007
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = GBM
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tumor
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Total DNA extracted using PureGene kit following manufacturer's instructions (Gentra Systems).
!Sample_label_ch1 = cy3
!Sample_label_protocol_ch1 = Genomic DNA Labeling Kit (Enzo Life Sciences, Farmingdale, NY) was used as per manufacturer's protocol.
!Sample_source_name_ch2 = Normal Human DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Reference DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Total DNA extracted using PureGene kit following manufacturer's instructions (Gentra Systems).
!Sample_label_ch2 = cy5
!Sample_label_protocol_ch2 = Genomic DNA Labeling Kit (Enzo Life Sciences, Farmingdale, NY) was used as per manufacturer's protocol.
!Sample_hyb_protocol = Genomic DNA hybridization to Agilent CGH arrays were performed as per manufacturerâs protocol (http://www.agilent.com)
!Sample_scan_protocol = Scanning was performed as per manufacturer's protocol (http://www.agilent.com)
!Sample_description = Human GBM sample compared to Normal Human DNA
!Sample_data_processing = LOWESS normalized, background subtracted data obtained from log2 (Cy3/Cy5). Agilent software was used.
!Sample_platform_id = GPL2879
!Sample_contact_name = bin,,feng
!Sample_contact_institute = dfci
!Sample_contact_address = 44 binney street
!Sample_contact_city = boston
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02115
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM183nnn/GSM183844/suppl/GSM183844.txt.gz
!Sample_series_id = GSE7602
!Sample_series_id = GSE7615
!Sample_data_row_count = 38243
#ID_REF = 
#VALUE = normalized log2 ratio (test/reference)
!sample_table_begin
ID_REF	VALUE
3334	-0.159128804
19295	0.013020424
24093	0.374974654
29874	-0.113837294
35829	0.449235808
5078	0.41752135
28861	0.237688028
27194	0.206753416
302	-0.117666418
28229	0.559311578
35500	-0.350809834
18175	0.114784375
21988	0.637836051
38652	0.327702518
36299	0.001229412
24397	0.25018406
885	0.726375749
10801	0.382707053
2589	0.591003769
37296	0.336198531
!sample_table_end
