^SAMPLE = GSM186429
!Sample_title = Bone, NOS, Osteosarcoma, NOS (C40._, C41._) (12409892)
!Sample_geo_accession = GSM186429
!Sample_status = Public on May 08 2007
!Sample_submission_date = May 02 2007
!Sample_last_update_date = May 07 2007
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = TB0829DF1X10
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Cell Line KHOS-NP
!Sample_characteristics_ch1 = TB0829DF1X10
!Sample_growth_protocol_ch1 = "Bone, NOS"; Osteosarcoma, NOS (C40._, C41._)
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_source_name_ch2 = pooled male
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = pooled male
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Genomic DNA was isolated from frozen tumors or cultured cells by overnight digestion, phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = One Âµg of tumor and reference DNA were labeled with Cy3 or Cy5, respectively (Amersham, Piscataway, NJ) using the BioPrime random-primed labeling kit (Invitrogen, Carlsbad, CA).  Labeled tumor and reference DNA were combined and precipitated with human Cot-1 DNA to reduce non-specific binding.
!Sample_hyb_protocol = DNA was resuspended and hybridized to the array for 72h at 37oC on a rotating platform. Additional details are found in: Greshock, J, Naylor, TL, Margolin, A, et al. 1-Mb resolution array-based comparative genomic hybridization using a BAC clone set optimized for cancer gene analysis. Genome Res 2004; 14: 179-87
!Sample_scan_protocol = Images were scanned with an Axon 4500 microarray scanner (Axon, Union City, CA) and analyzed with GenePix 3.0 software (Axon).
!Sample_description = "Bone, NOS"; Osteosarcoma, NOS (C40._, C41._); University of Pennsylvania; 9/21/2002
!Sample_data_processing = All spots were subjected to a pin-tip normalization.
!Sample_platform_id = GPL4894
!Sample_contact_name = Joel,,Greshock
!Sample_contact_department = Translational Medicine, Oncology
!Sample_contact_institute = GlaxoSmithKline
!Sample_contact_address = 2301 Renaissance Blvd.
!Sample_contact_city = King of Prussia
!Sample_contact_state = PA
!Sample_contact_zip/postal_code = 19406
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM186nnn/GSM186429/suppl/GSM186429.gpr.gz
!Sample_series_id = GSE7692
!Sample_data_row_count = 2941
#ID_REF = 
#SLIDE = Slide/Exeriment Identifier
#Dia = Spot Diameter in Pixels
#F635_Median = Median foreground measurement of Cy5 channel
#F635_Mean = Mean foreground measurement of Cy5 channel
#F635_SD = Standard Deviation of foreground measurement of Cy5 channel
#B635_Median = Median background of Cy5 channel
#B635_Mean = Mean background of Cy5 channel
#B635_SD = Standard deviation of background of Cy5 channel
#PCT_GT_B635_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B635_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F635_PCT_Sat = Percent of pixels that are saturated for Cy5 channel
#F532_Median = Median foreground measurement of Cy3 channel
#F532_Mean = Mean foreground measurement of Cy3 channel
#F532_SD = Standard Deviation of foreground measurement of Cy3 channel
#B532_Median = Median background of Cy3 channel
#B532_Mean = Mean background of Cy3 channel
#B532_SD = Standard deviation of background of Cy3 channel
#PCT_GT_B532_1SD = Percent of pixels > 1 standard deviation above background for Cy5 channel
#PCT_GT_B532_2SD = Percent of pixels > 2 standard deviation above background for Cy5 channel
#F532_PCT_Sat = Percent of pixels that are saturated for Cy3 channel
#Ratio_of_Medians_532_635 = Ratio of median pixel values (Cy3/Cy5)
#Ratio_of_Means_532_635 = Ratio of mean pixel values (Cy3/Cy5)
#Median_of_Ratios_532_635 = Median of all individual pixel ratios (Cy3/Cy5)
#Mean_of_Ratios_532_635 = Mean of all individual pixel ratios (Cy3/Cy5)
#Ratios_SD_532_635 = Standard deviation of all individual pixel ratios (Cy3/Cy5)
#Rgn_Ratio_532_635 = Red to green ratio
#Rgn_R2_532_635 = Red to green correlation
#F_Pixels = The number of pixels analyzed as foreground (both Cy3 and Cy5 uses same exact pixels)
#B_Pixels = The number of pixels analyzed as background (same for Cy3 and Cy5)
#Sum_of_Medians = Sum of Pixel intensity medians
#Sum_of_Means = Sum of Pixel intensity means
#Log_Ratio_532_635 = Log base 2 of the Cy3/Cy5 ratio
#F635_Median_B635 = Median Foreground intensity minus Background intensity, Cy5 channel
#F532_Median_B532 = Median Foreground intensity minus Background intensity, Cy3 channel
#F635_Mean_B635 = Mean Foreground intensity minus Background intensity, Cy5 channel
#F532_Mean_B532 = Mean Foreground intensity minus Background intensity, Cy3 channel
#Ratio_Median = Median Cy3/Cy5 ratio (using the Background corrected ratio of medians) for that specific print tip
#Cy3_corrected = Adjusted background corrected intensity (by print tip)= F532_Median_B532 / Ratio_Median_Tip
#VALUE = log(GREENsignal/REDsignal) per feature (processed signals used).
#A = mean log intensity
#Sig_var_mean_Cy3 = Signal variation from mean intsity for Cy3 channel
#Sig_var_mean_Cy5 = Signal variation from mean intsity for Cy5 channel
#Mean_med_corr_Cy3 = Mean-Median correlation for Cy3 channel
#Mean_med_corr_Cy5 = Mean-Median correlation for Cy5 channel
!sample_table_begin
ID_REF	SLIDE	Dia	F635_Median	F635_Mean	F635_SD	B635_Median	B635_Mean	B635_SD	PCT_GT_B635_1SD	PCT_GT_B635_2SD	F635_PCT_Sat	F532_Median	F532_Mean	F532_SD	B532_Median	B532_Mean	B532_SD	PCT_GT_B532_1SD	PCT_GT_B532_2SD	F532_PCT_Sat	Ratio_of_Medians_532_635	Ratio_of_Means_532_635	Median_of_Ratios_532_635	Mean_of_Ratios_532_635	Ratios_SD_532_635	Rgn_Ratio_532_635	Rgn_R2_532_635	F_Pixels	B_Pixels	Sum_of_Medians	Sum_of_Means	Log_Ratio_532_635	F635_Median_B635	F532_Median_B532	F635_Mean_B635	F532_Mean_B532	Ratio_Median	Cy3_corrected	VALUE	A	Sig_var_mean_Cy3	Sig_var_mean_Cy5	Mean_med_corr_Cy3	Mean_med_corr_Cy5
RP11-458D3	12409892	205	356.5	477.5	433.5	131.5	192	202.5	51	30.5	0	1084	1231.5	626	368	400.5	210	91.5	77	0	3.2545	2.516	2.412	2.7675	3.0085	2.2525	0.331	316	1131	941	1209.5	1.67	225	716	346	863.5	1.6105	444.582427817448	2.02099365782043	8.64069201358464	0	0	0	0
RP11-67E18	12409892	235	7926.5	8255.5	3035	337.5	395.5	304	99.5	99.5	0	8813	9405.5	3306.5	512.5	542	259	100	100	0	1.0945	1.1255	1.125	1.1385	1.3155	1.1235	0.93	426	1188	15889.5	16811	0.126	7589	8300.5	7918	8893	1.081	7678.53839037928	1.01272800465187	12.952732189063	0	0	0	0
RP11-291C17	12409892	220	4088.5	5069.5	2902.5	255.5	311.5	249	100	99.5	0	5605.5	7066	4013	464	490.5	214.5	99.5	99.5	0	1.3385	1.3665	1.38	1.364	1.395	1.3905	0.918	392	1377.5	8974.5	11416	0.419	3833	5141.5	4814	6602	1.305	3939.84674329502	1.02567780785011	12.1121675064894	0	0	0	0
RP11-506N24	12409892	230	6841.5	7485.5	3539.5	215.5	270.5	221.5	100	100	0	8524.5	9730	4696	420.5	447	221.5	100	100	0	1.2345	1.2915	1.2645	1.282	1.2625	1.3195	0.9415	392	806	14730	16579.5	0.301	6626	8104	7270	9309.5	1.305	6209.96168582376	0.945721797521976	12.8277242816716	0	0	0	0
RP11-498J1	12409892	210	2546	3165	2046	159	222.5	220.5	99.5	97.5	0	4725.5	6141.5	3869.5	380	415	242	100	100	0	1.835	1.9405	1.932	1.9945	1.521	1.9945	0.9125	316	1542.5	6732.5	8767.5	0.86	2387	4345.5	3006	5761.5	1.438	3021.90542420027	1.27591032129997	11.6490293025452	0	0	0	0
RP11-335F1	12409892	200	5955.5	6303.5	2741	299.5	353.5	271.5	100	100	0	8033	8638	3492	482	508	224.5	100	100	0	1.3395	1.3615	1.3625	1.3815	1.313	1.36	0.916	316	1236	13207	14160	0.4205	5656	7551	6004	8156	1.151	6560.3822762815	1.16383366736898	12.6711314619208	0	0	0	0
RP11-501C13	12409892	205	714.5	808	475.5	208.5	274.5	236	73.5	51.5	0	1339.5	1425	515.5	428	462.5	255	95	85	0	1.837	1.684	1.7325	1.924	2.4835	1.712	0.384	324	978.5	1417.5	1596.5	0.854	506	911.5	599.5	997	1.305	698.467432950192	1.40778486892374	9.40139229723813	0	0	0	0
RP11-367E10	12409892	200	10234.5	10424.5	3204	320.5	382	338	100	100	0	10869	11236	3095	505.5	538	331	100	100	0	1.0485	1.0645	1.0655	1.0745	1.2605	1.0625	0.9265	316	1242.5	20277.5	20834.5	0.067	9914	10363.5	10104	10730.5	1.151	9003.90964378801	0.910986152754403	13.3057817251185	0	0	0	0
RP11-338J16	12409892	145	671.5	706	356	218.5	285	247.5	74	44	0	1060	1099	395.5	436	465.5	234	86	64.5	0	1.3895	1.3695	1.3405	1.396	2.9985	1.378	0.166	156	961.5	1077	1150.5	0.462	453	624	487.5	663	1.2895	483.908491663435	1.0776050238025	9.05123895888619	0	0	0	0
RP11-490K2	12409892	210	3956.5	4247.5	1675	180.5	243	249.5	100	100	0	6187.5	6593	2320	403	432.5	218	100	100	0	1.546	1.543	1.549	1.571	1.329	1.5715	0.903	316	1171	9560.5	10257	0.622	3776	5784.5	4067	6190	1.438	4022.60083449235	1.07493299405165	12.1869179518646	0	0	0	0
RP11-491P10	12409892	225	17755	18741.5	6285.5	332.5	416	379.5	100	100	0	19811	20682.5	6554	490.5	539.5	298.5	100	100	0	1.111	1.0985	1.1025	1.1	1.196	1.094	0.966	392	1109	36743	38601	0.1515	17422.5	19320.5	18409	20192	1.081	17872.802960222	1.02754260827602	14.1567958289452	0	0	0	0
RP11-492D3	12409892	235	5791.5	7119.5	4042.5	224.5	289	257	99	99	0	7599	9595	5559.5	461	484.5	214.5	99.5	99	0	1.2835	1.326	1.3085	1.309	1.3425	1.3685	0.936	426	881	12705	16029	0.358	5567	7138	6895	9134	1.305	5469.73180076629	0.983520951976153	12.6214980693235	0	0	0	0
RP11-541N19	12409892	205	4074.5	4679	2583.5	282	352.5	292.5	100	99.5	0	5478	5947	3026.5	489.5	527	266	100	100	0	1.312	1.239	1.232	1.27	1.4195	1.233	0.897	316	1250	8781	9854.5	0.3915	3792.5	4988.5	4397	5457.5	1.151	4334.05734144223	1.13971795649464	12.0728302466738	0	0	0	0
RP11-25L9	12409892	225	10678.5	11270.5	3550.5	271	333.5	270	100	100	0	14258.5	14993.5	4851	466.5	488.5	226	100	100	0	1.3255	1.3215	1.314	1.317	1.203	1.3395	0.952	392	864	24199.5	25526.5	0.4065	10407.5	13792	10999.5	14527	1.245	11077.9116465864	1.06489945442002	13.5481033735741	0	0	0	0
RP11-518H12	12409892	210	5787.5	6164	3179.5	136.5	192	184	100	100	0	4818	5109.5	2443	359	390	196.5	100	100	0	0.8395	0.838	0.845	0.847	1.3125	0.8375	0.923	316	1242.5	10110	10778	-0.286	5651	4459	6027.5	4750.5	1.6105	2768.70537100279	0.521229260259563	12.2618659839112	0	0	0	0
RP11-35P20	12409892	205	8920	9592	3433.5	338.5	422.5	963.5	100	99.5	0	9481.5	10088.5	3353.5	480.5	614.5	1816	100	93.5	0	1.0495	1.0405	1.035	1.0475	1.207	1.036	0.9475	316	1008.5	17582.5	18861.5	0.062	8581.5	9001	9253.5	9608	1.062	8475.51789077213	0.988280067106	13.0980814302569	0	0	0	0
RP11-366L14	12409892	210	2523.5	2718.5	1333.5	149	216	212	99.5	98.5	0	4251	4402.5	1794	366	396	214	100	100	0	1.698	1.6215	1.652	1.698	1.449	1.6355	0.8515	316	1160	6259.5	6606	0.7495	2374.5	3885	2569.5	4036.5	1.438	2701.66898470097	1.18080891578188	11.5363332562263	0	0	0	0
RP11-568A9	12409892	220	7077	7525	3016.5	232	290	267.5	99.5	99.5	0	8917.5	9481	3466.5	418.5	447	223	100	100	0	1.2385	1.2395	1.233	1.265	1.316	1.2325	0.9445	392	1414	15344	16355.5	0.3055	6845	8499	7293	9062.5	1.305	6512.64367816092	0.949010477676298	12.8924581722346	0	0	0	0
RP11-272A1	12409892	245	3934.5	4707.5	2890	363.5	470	602	99	97	0	4029.5	5061	3358	514	583.5	481	99.5	98.5	0	0.986	1.038	1.0205	1.0365	1.5085	1.09	0.8565	460	1363.5	7086.5	8891	-0.0315	3571	3515.5	4344	4547	1.081	3252.08140610546	0.911893853035037	11.78610798551	0	0	0	0
