^SAMPLE = GSM1600227
!Sample_title = primary tissue #3
!Sample_geo_accession = GSM1600227
!Sample_status = Public on Mar 01 2017
!Sample_submission_date = Feb 03 2015
!Sample_last_update_date = Mar 01 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = fresh/frozen melanoma tissue
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: fresh/frozen melanoma tissue
!Sample_characteristics_ch1 = sample type: SSM, male, grade III-IV
!Sample_growth_protocol_ch1 = Human melanoma cell lines were maintained in RPMI 1640 medium supplemented with 10% foetal bovine serum, 300 mg/l L-glutamine and antibiotics. All cell lines were obtained from Coriell Cell Repositories of the Coriell Institute for Medical Research, and all chemicals were obtained from Sigma-Aldrich.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was purified using Intron G-Spin Genomic DNA Extraction kit.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Labeling, hybridization and image scan were performed according to the recent laboratory protocol of UD-GenoMed Medical Genomic Technologies Ltd.
!Sample_hyb_protocol = standard Affymetrix protocol
!Sample_scan_protocol = standard Affymetrix protocol
!Sample_data_processing = Affymetrix Genotyping Console was used for primary analysis. Copy number values were extracted and converted from CEL files into signal intensities using apt-copynumber-cyto 1.14.4 software, and CYCHP files were generated by Chromosome Analysis Suite (ChAS) 2.0 software according to the current protocol of UD-GenoMed Medical Genomic Technologies Ltd. ChAS 2.0 and Nexus 6.1 Copy Number Discovery softwares were used for further analysis.
!Sample_platform_id = GPL18637
!Sample_contact_name = Laura,,Vizkeleti
!Sample_contact_email = laura.vizkeleti@gmail.com
!Sample_contact_department = 2nd Deptartment of Pathology
!Sample_contact_institute = Semmelweis University
!Sample_contact_address = ÃllÅi str. 93.
!Sample_contact_city = Budapest
!Sample_contact_zip/postal_code = 1091
!Sample_contact_country = Hungary
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1600nnn/GSM1600227/suppl/GSM1600227_P3.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1600nnn/GSM1600227/suppl/GSM1600227_P3.cychp.gz
!Sample_series_id = GSE65569
!Sample_series_id = GSE65570
!Sample_data_row_count = 750605
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.484208	0.288903	2.523084
C-4WYLN	0.315761	0.364223	2.526140
C-7ONNE	0.107364	0.279189	2.525260
C-6HYCN	0.378432	0.353448	2.526471
C-7RZQQ	-0.123688	0.136934	2.525144
C-7SEBI	0.472220	0.209103	2.526050
C-7RXVK	0.242599	0.146354	2.525134
C-4LHKS	0.116733	0.215475	2.524537
C-7SEGS	0.148588	0.177108	2.525010
C-4LLXK	0.195746	0.242387	2.527092
C-5YZUW	0.099969	0.220549	2.525598
C-7SBKQ	0.477082	0.281336	2.524363
C-4GLAA	0.604430	0.044694	2.524270
C-7QEGW	-0.082039	0.100495	2.524103
C-4EDDJ	-0.079735	0.131541	2.524616
C-7LAAJ	0.016242	0.182108	2.524722
C-6HOEB	-0.203746	0.166712	2.522062
C-6SCVY	0.376734	0.211967	2.522887
C-7SFRW	0.289929	0.298306	2.522845
C-7RYRT	0.552402	0.338350	2.521469
!sample_table_end
