^SAMPLE = GSM89904
!Sample_title = aCGH:STT1984-DFSP (DNA from Trizol)(Female)
!Sample_geo_accession = GSM89904
!Sample_status = Public on Dec 30 2005
!Sample_submission_date = Dec 29 2005
!Sample_last_update_date = Sep 22 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = STT1984-DFSP
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = STT1984-DFSP
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy3
!Sample_source_name_ch2 = XX-DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = XX-DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy5
!Sample_description = Simple annotation: aCGH, aCGH tumor tissue
!Sample_description = Image: http://smd.stanford.edu/MicroArray/gifs/2001-12/23128.gif
!Sample_data_processing = VALUE is Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm)
!Sample_platform_id = GPL1282
!Sample_contact_name = ,,Stanford Microarray Database
!Sample_contact_email = array@genome.stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_department = Stanford University, School of Medicine
!Sample_contact_institute = Stanford Microarray Database (SMD)
!Sample_contact_address = 300 Pasteur Drive
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_contact_web_link = http://genome-www5.stanford.edu/
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3930
!Sample_data_row_count = 43008
#ID_REF = ID_REF
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
#LOG_RAT2N_MEDIAN = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	VALUE	LOG_RAT2N_MEDIAN
1	652	788	167	145	485	643	692	779	170	148	525	634	0	0	233	355	33	41	100	98	98	96	1128	1159	.754	1.326	1.208	1.242	1.278	2.122	52	297	1.418	.89	80	2660	7720	72	80	70	78	0	730	134	595	1.228	721	587	.815	1.118	.296	.161
2	884	1023	169	148	715	875	948	1100	174	150	779	952	0	0	269	343	35	37	98	98	98	96	1590	1731	.817	1.224	1.222	1.161	1.242	1.482	52	300	1.278	.93	90	2800	7720	71	80	83	92	0	947	137	810	1.133	1019	881	.883	1.132	.18	.178
3	728	1174	176	150	552	1024	812	1277	182	154	636	1127	0	0	270	509	39	41	94	96	88	92	1576	1763	.539	1.855	1.772	1.821	1.742	1.675	52	336	2.022	.92	90	2940	7720	71	80	97	106	0	1087	139	948	1.718	1182	1044	.582	1.641	.78	.714
4	689	505	174	148	515	357	723	533	180	153	549	385	0	0	297	225	39	37	100	90	90	81	872	934	1.443	.693	.701	.638	.654	2.002	32	176	.68	.89	60	3100	7720	73	79	115	121	0	468	137	331	.642	494	356	1.558	.649	-.64	-.623
5	599	595	174	148	425	447	510	560	174	153	336	412	0	0	333	267	31	52	96	96	84	87	872	748	.951	1.052	1.226	1.412	1.101	2.224	32	223	.998	.83	70	3240	7720	72	79	128	135	0	551	137	414	.974	519	381	1.027	1.135	-.038	.183
6	632	628	174	148	458	480	630	613	176	154	456	465	0	0	318	329	35	40	93	93	81	90	938	921	.954	1.048	1.02	1.096	1.07	2.049	32	220	1.037	.92	70	3380	7720	72	79	142	149	0	581	137	444	.97	568	431	1.031	.944	-.043	-.083
7	658	684	167	148	491	536	687	719	174	153	520	571	0	0	158	141	37	39	100	100	96	100	1027	1091	.916	1.092	1.098	1.143	1.077	1.659	32	224	1.078	.89	70	3530	7720	72	79	157	164	0	633	137	496	1.011	666	529	.989	1.017	.015	.024
8	1314	1407	172	150	1142	1257	1292	1351	174	152	1120	1201	0	0	792	872	34	36	98	92	96	88	2399	2321	.909	1.101	1.072	.947	1	1.947	52	278	1.128	.93	80	3670	7720	72	80	171	179	0	1303	139	1164	1.019	1251	1112	.981	.993	.027	-.01
9	715	713	176	151	539	562	567	731	179	154	391	580	0	0	430	390	38	45	90	96	84	86	1101	971	.959	1.043	1.483	1.157	1.11	2.937	52	287	.982	.9	80	3820	7720	72	80	186	194	0	660	140	520	.965	677	537	1.036	1.373	-.051	.458
10	790	674	178	157	612	517	821	701	180	162	643	544	0	0	350	308	40	44	96	93	93	87	1129	1187	1.184	.845	.846	.723	.843	2.14	32	218	.865	.9	70	3970	7720	72	79	201	208	0	624	145	479	.782	649	504	1.278	.783	-.354	-.352
11	1573	1696	175	152	1398	1544	1598	1707	181	158	1423	1555	0	0	653	656	85	73	100	100	100	100	2942	2978	.905	1.104	1.093	1.142	1.074	1.92	52	328	1.096	.87	90	4110	7720	71	80	214	223	0	1570	141	1430	1.023	1581	1440	.978	1.012	.032	.017
12	876	528	165	161	711	367	906	586	174	168	741	425	0	0	306	209	99	88	96	90	96	75	1078	1166	1.937	.516	.574	.459	.492	1.705	32	214	.561	.88	70	4260	7720	72	79	230	237	0	489	149	340	.478	543	394	2.092	.531	-1.065	-.913
13	719	632	170	153	549	479	658	536	174	155	488	383	0	0	437	378	37	37	92	94	88	88	1028	871	1.146	.872	.785	.951	.936	2.03	52	277	.866	.91	80	4400	7720	72	80	244	252	0	585	142	444	.808	496	355	1.238	.727	-.308	-.461
14	625	563	173	153	452	410	676	584	179	155	503	431	0	0	239	227	39	39	100	96	93	93	862	934	1.102	.907	.857	.898	.96	1.739	32	164	.916	.86	60	4550	7710	72	78	260	266	0	521	142	380	.84	541	399	1.191	.793	-.252	-.334
15	4342	5365	175	155	4167	5210	4886	5700	181	159	4711	5545	0	0	1485	1399	39	39	100	100	100	100	9377	10256	.8	1.25	1.177	1.34	1.162	1.768	52	341	1.21	.91	90	4690	7710	70	79	272	281	0	4968	144	4824	1.158	5278	5134	.864	1.09	.211	.124
16	1414	1954	172	154	1242	1800	1453	1966	174	154	1281	1812	0	0	602	725	37	37	96	100	96	100	3042	3093	.69	1.449	1.415	1.524	1.339	1.681	52	348	1.425	.93	90	4840	7710	70	79	287	296	0	1809	143	1667	1.342	1820	1678	.745	1.31	.424	.389
17	818	1325	175	155	643	1170	934	1383	180	158	759	1228	0	0	368	607	40	50	96	100	90	96	1813	1987	.55	1.82	1.618	1.959	1.828	1.532	32	224	1.842	.94	70	4980	7710	71	78	302	309	0	1227	144	1083	1.685	1281	1137	.594	1.498	.753	.583
18	624	721	179	154	445	567	692	744	179	156	513	590	0	0	290	325	37	40	87	100	84	93	1012	1103	.785	1.274	1.15	1.368	1.153	2.006	32	165	1.245	.87	60	5130	7710	72	78	318	324	0	668	143	525	1.18	689	546	.848	1.065	.239	.091
19	950	906	182	155	768	751	962	939	181	160	780	784	0	0	450	481	37	41	92	90	88	84	1519	1564	1.023	.978	1.005	.894	.918	1.723	52	288	1.005	.91	80	5270	7720	72	80	331	339	0	839	144	695	.905	869	726	1.104	.931	-.143	-.104
20	599	694	173	158	426	536	453	635	176	161	280	477	0	0	377	390	35	41	94	98	88	90	962	757	.795	1.258	1.704	1.517	1.394	1.892	52	296	1.128	.83	80	5420	7720	72	80	346	354	0	643	146	496	1.165	588	442	.858	1.577	.22	.658
!sample_table_end
