^SAMPLE = GSM77504
!Sample_title = 1EP19
!Sample_geo_accession = GSM77504
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.143	6775	6521	2043	617	628	148	52	340	5859	5544	1909	281	296	88	52	340
G000001-2	0.276	4553	4514	2962	688	711	185	80	533	3674	4046	2640	481	525	229	80	533
G000001-3	-0.007	6418	6094	2318	621	628	132	52	340	6086	5640	2291	259	264	67	52	340
G000002-1	-0.033	20812	19954	3807	573	590	161	52	420	20968	19844	4098	261	267	77	52	420
G000002-2	0.135	22152	20487	4721	558	584	200	52	420	19964	18824	4219	304	321	132	52	420
G000002-3	-0.363	16591	15954	3247	565	575	148	52	420	20849	20012	3999	243	252	83	52	420
G000003-1	-0.093	13503	12200	3762	598	614	160	52	340	14035	12778	3522	269	280	85	52	340
G000003-2	0.101	13581	12675	3722	597	611	161	52	420	12376	11764	3198	266	292	192	52	420
G000003-3	-0.187	11037	10118	3168	536	544	126	52	340	12206	10989	3750	253	254	68	52	340
G000004-1	-0.153	18228	17009	4711	622	635	141	52	420	19854	18400	4387	275	278	71	52	420
G000004-2	0.011	18185	17145	3958	612	647	381	52	414	17716	16493	4148	274	280	70	52	414
G000004-3	-0.094	19571	18479	4727	623	644	156	52	420	20494	19236	5679	264	271	76	52	420
G000005-1	0.095	27059	25339	7654	604	618	153	52	340	25055	24101	6251	285	291	75	52	340
G000005-2	0.007	24702	23745	7263	568	600	211	52	340	24275	22715	7024	262	307	463	52	340
G000005-3	-0.144	27029	25402	8665	551	572	210	52	420	29507	27541	11178	246	264	144	52	420
G000006-1	-0.099	19671	18541	4805	567	575	135	52	420	20810	19459	5044	346	349	72	52	420
G000006-2	-0.06	22703	21786	4996	596	609	147	52	420	23405	22926	4296	366	372	86	52	420
G000006-3	-0.076	22989	22113	5324	572	594	156	52	340	23991	22956	5788	361	366	89	52	340
G000007-1	-0.004	13290	12497	3173	666	676	152	32	236	12940	11408	3894	277	291	95	32	236
G000007-2	0	11435	10500	4989	671	671	143	52	340	11033	9806	5391	269	277	70	52	340
!sample_table_end
