^SAMPLE = GSM77525
!Sample_title = 2EP6
!Sample_geo_accession = GSM77525
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.048	3075	3016	453	531	538	148	32	176	2808	2811	422	348	354	89	32	176
G000001-2	-0.099	2841	2752	562	542	561	150	32	236	2826	2684	691	363	372	93	32	236
G000001-3	-0.397	2498	2521	388	628	655	202	32	236	2890	2752	454	428	467	187	32	236
G000002-1	0.069	16191	15397	3373	533	547	130	52	340	15296	14724	3042	369	374	92	52	340
G000002-2	0.038	15431	14242	3819	544	561	163	52	420	14843	13874	3089	345	356	86	52	420
G000002-3	0.077	12143	11437	2510	503	505	119	52	340	11369	11022	2392	335	339	82	52	340
G000003-1	0.244	8042	7451	2446	537	544	127	52	340	6695	6616	2210	358	362	90	52	340
G000003-2	0.167	8766	7866	2618	562	577	132	52	340	7662	7019	2157	354	362	109	52	340
G000003-3	0.086	6966	6638	2267	563	566	130	52	340	6370	6033	2001	337	345	82	52	340
G000004-1	0.165	17911	16539	3653	496	500	119	52	340	15880	15237	2705	349	351	86	52	340
G000004-2	0.122	18781	18079	3449	508	515	126	52	420	17144	16067	3789	348	349	81	52	420
G000004-3	0.121	19377	17837	3903	543	549	123	52	340	17664	16140	4057	343	351	83	52	340
G000005-1	0.038	17907	17554	2228	486	507	198	32	236	17296	16476	2650	333	348	120	32	236
G000005-2	-0.021	15774	14732	4714	536	549	131	52	340	15817	13891	4721	351	354	79	52	340
G000005-3	0.054	16879	15656	4853	594	607	144	52	340	16048	14434	4822	361	365	91	52	340
G000006-1	0.081	12158	10937	3863	529	536	152	52	340	11330	10192	3701	335	345	94	52	340
G000006-2	0.06	14615	13097	4386	509	525	188	52	340	13867	11885	4483	335	345	96	52	340
G000006-3	0.116	13282	12747	4070	546	571	200	52	340	12112	11302	3559	356	362	93	52	340
G000007-1	0.132	8352	7981	1943	594	597	138	52	420	7481	7309	1982	403	404	99	52	420
G000007-2	0.109	8704	8357	1795	603	601	142	52	340	7897	7560	1690	384	389	96	52	340
!sample_table_end
