^SAMPLE = GSM77090
!Sample_title = 1EP3
!Sample_geo_accession = GSM77090
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 06 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	-0.399	5664	5416	1853	1440	1442	219	52	340	5927	5520	2103	357	360	72	52	340
G000001-2	-0.488	4360	4098	1319	1405	1437	313	52	340	4488	4230	1565	343	355	75	52	340
G000001-3	0.479	2965	3062	1272	2240	2938	2064	120	775	1016	1382	1104	496	967	1039	120	775
G000002-1	-0.387	16491	15415	3180	1302	1314	214	52	420	20325	19270	4484	458	462	85	52	420
G000002-2	-0.463	13378	13327	2366	1228	1234	198	52	420	17180	16360	3605	438	447	79	52	420
G000002-3	-0.251	10199	9817	1531	1619	2226	1637	52	420	10739	10137	2049	526	666	400	52	420
G000003-1	-0.356	10043	9833	2598	1363	1375	231	52	340	11647	11870	3356	539	545	88	52	340
G000003-2	-0.413	9288	9229	2094	1250	1378	825	52	340	11187	10829	3123	483	755	2304	52	340
G000003-3	-0.252	6900	8208	4368	1759	2174	1315	32	176	6756	6615	979	632	928	695	32	176
G000004-1	-0.307	14347	13791	2924	1176	1202	234	52	420	16734	15916	4141	435	439	99	52	420
G000004-2	-0.206	11399	11871	2908	1134	1148	193	52	420	12242	12840	3721	402	406	90	52	420
G000004-3	0.054	7403	7236	1498	1426	2068	1743	52	340	6435	6256	1444	676	870	1365	52	340
G000005-1	-0.331	23744	23216	7705	1238	1267	212	52	340	28749	27704	9231	438	448	90	52	340
G000005-2	-0.209	21582	20016	6159	1176	1249	708	52	420	23998	21927	7511	403	428	194	52	420
G000005-3	0.008	11553	11056	2065	1722	3246	3572	12	68	10888	10661	2416	1114	1913	2622	12	68
G000006-1	-0.355	18614	18193	4595	1079	1109	238	52	340	22797	22808	5182	371	382	103	52	340
G000006-2	-0.345	18696	17912	4669	1031	1048	230	52	420	22760	22095	5531	322	326	72	52	420
G000006-3	-0.082	8336	8328	2478	2001	2284	1330	52	340	7573	7433	2883	866	854	607	52	340
G000007-1	-0.332	8960	8226	3107	1476	1501	248	52	340	9808	9097	3844	385	397	104	52	340
G000007-2	-0.372	8395	7899	2864	1508	1532	272	52	340	9285	8717	3491	374	386	77	52	340
!sample_table_end
