^SAMPLE = GSM77507
!Sample_title = 1EP22
!Sample_geo_accession = GSM77507
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	-0.053	5138	5572	1817	557	581	158	52	340	5019	5145	1602	265	269	69	52	340
G000001-2	-0.121	5178	5020	1647	557	573	151	52	340	5297	5387	1651	272	277	80	52	340
G000001-3	-0.039	5435	5043	2053	623	639	161	52	340	5237	4994	1630	293	307	99	52	340
G000002-1	0.121	19089	19273	2755	579	592	155	52	420	17286	17445	2080	262	268	81	52	420
G000002-2	0.224	17027	17308	3387	587	600	162	52	420	14369	14334	2824	291	305	116	52	420
G000002-3	0.116	18440	18648	3602	571	586	155	52	420	16747	16882	2692	261	271	81	52	420
G000003-1	0.151	11441	11614	3345	597	602	213	52	340	10030	9980	3134	264	269	76	52	340
G000003-2	0.228	10868	10842	4032	565	580	158	52	420	9060	8622	3234	266	279	101	52	420
G000003-3	0.212	11471	11383	2950	584	594	156	52	340	9655	9886	2359	255	257	64	52	340
G000004-1	0.265	18658	19143	3422	575	716	2469	52	340	15312	15573	2951	266	288	340	52	340
G000004-2	0.412	19384	19753	3828	565	681	2224	52	420	14402	14582	3099	260	292	312	52	420
G000004-3	0.34	18977	19332	3314	573	587	145	52	420	14798	15437	2698	259	268	76	52	420
G000005-1	0.207	29165	30774	9311	577	595	163	52	340	25107	26405	7390	343	356	120	52	340
G000005-2	0.083	27702	26608	5715	589	629	345	52	340	25933	25226	4896	340	395	473	52	340
G000005-3	0.06	26836	26663	5368	588	797	1060	52	340	25501	25146	4761	320	617	1557	52	340
G000006-1	0.287	19623	19355	3692	531	544	148	52	340	15925	15394	4089	279	287	87	52	340
G000006-2	0.228	21835	21426	6009	497	504	140	52	340	18480	17833	6055	262	271	79	52	340
G000006-3	0.073	21577	21532	4888	505	518	160	52	340	20306	20434	3679	276	285	81	52	340
G000007-1	0.123	12903	13676	3731	580	598	170	32	236	11565	11727	2670	248	256	72	32	236
G000007-2	0.039	10578	10456	4379	575	586	177	52	340	9987	9122	3750	248	256	69	52	340
!sample_table_end
