^SAMPLE = GSM77509
!Sample_title = 1EP24
!Sample_geo_accession = GSM77509
!Sample_status = Public on Apr 14 2006
!Sample_submission_date = Oct 11 2005
!Sample_last_update_date = Apr 13 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = 635nm
!Sample_molecule_ch1 = genomic DNA
!Sample_label_ch1 = Cy5
!Sample_source_name_ch2 = Isolated tumor DNA, derived from ependymal tumors.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = 532nm
!Sample_molecule_ch2 = genomic DNA
!Sample_label_ch2 = Cy3
!Sample_description = Comparison of normal versus tumor DNA (ependymoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH).
!Sample_data_processing = Genepix result files
!Sample_platform_id = GPL2920
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE3435
!Sample_data_row_count = 19395
#ID_REF = 
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	0.24	7151	6403	2015	621	633	166	52	340	5787	5207	1539	258	262	66	52	340
G000001-2	0.104	6585	6131	2025	594	613	161	52	340	5825	5279	2006	250	258	95	52	340
G000001-3	0.169	6259	5794	1818	581	591	139	52	340	5303	4824	1793	253	263	80	52	340
G000002-1	0.105	19681	18890	3546	715	738	227	52	414	17862	16998	3713	233	247	72	52	414
G000002-2	0.051	21059	20892	3025	818	869	310	52	420	19777	19381	3023	241	253	81	52	420
G000002-3	0.05	21154	19766	4546	907	965	401	52	420	19802	17968	4643	250	267	93	52	420
G000003-1	-0.002	11698	11111	2888	599	611	160	52	420	11378	10572	2842	260	281	148	52	420
G000003-2	-0.101	10859	10226	3060	615	623	148	52	340	11267	10210	3018	283	290	76	52	340
G000003-3	-0.056	11420	10505	3463	634	648	150	52	420	11490	10291	3643	280	286	73	52	420
G000004-1	0.004	15399	15282	3701	614	625	153	52	420	15004	13960	3710	265	269	66	52	420
G000004-2	-0.033	16007	15119	3648	651	657	152	52	420	15988	14557	3962	273	279	69	52	420
G000004-3	-0.034	17514	16651	3155	660	675	148	52	420	17542	16231	3419	281	284	68	52	420
G000005-1	0.267	27825	27930	6665	650	687	273	52	340	22867	22456	5454	286	340	383	52	340
G000005-2	0.331	31253	29526	8455	663	685	185	52	340	24588	23828	6184	277	299	141	52	340
G000005-3	0.266	30925	29726	7015	665	694	180	52	340	25438	24326	6092	275	292	127	52	340
G000006-1	0.08	21364	20014	5179	584	588	133	52	420	19918	17837	5272	261	270	79	52	420
G000006-2	-0.037	22788	22060	5710	592	599	144	52	340	23029	21142	5954	262	266	69	52	340
G000006-3	-0.014	22820	21838	6114	600	607	142	52	420	22698	21175	6567	263	272	90	52	420
G000007-1	0.155	11393	10432	3956	633	645	141	52	340	9934	9509	3749	268	272	66	52	340
G000007-2	0.024	10982	10112	3983	641	648	158	52	340	10440	9047	3833	270	272	68	52	340
!sample_table_end
