^SAMPLE = GSM40520
!Sample_title = M15 Cy5
!Sample_geo_accession = GSM40520
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 31 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.002	3982	4360	1650	245	256	92	52	393	3952	4248	1795	209	222	109	52	393
G000001-2	29	2	1	0.009	4813	4832	1394	235	243	81	52	378	4751	4776	1414	202	211	65	52	378
G000001-3	29	3	1	-0.005	4773	4932	1488	232	237	77	52	378	4760	4950	1663	202	213	66	52	378
G000002-1	21	1	1	0.101	9191	8669	3666	240	251	88	52	376	8552	8171	3633	208	217	62	52	376
G000002-2	21	2	1	0.117	7440	8625	3650	239	246	81	52	371	6839	7987	3480	201	208	63	52	371
G000002-3	21	3	1	0.077	10885	10847	3304	239	270	246	52	379	10301	10096	3278	205	219	98	52	379
G000003-1	13	1	1	0.133	7717	7764	2589	256	267	104	52	393	7008	7185	2430	202	211	71	52	393
G000003-2	13	2	1	0.066	8089	7942	2047	243	257	97	52	378	7699	7615	1957	204	212	73	52	378
G000003-3	13	3	1	0.16	7899	7556	2522	239	253	89	52	370	7057	7164	2411	203	216	69	52	370
G000004-1	5	1	1	0.09	13309	11947	4328	264	273	102	80	464	12477	11105	4460	222	226	59	80	464
G000004-2	5	2	1	0.124	14886	14590	2541	251	262	113	52	352	13645	13171	2814	211	218	63	52	352
G000004-3	5	3	1	0.093	10389	10425	3864	245	251	89	52	378	9726	9518	3427	213	226	100	52	378
G000005-1	29	4	1	0.14	14110	15287	5604	241	252	95	52	314	12791	14106	5732	206	218	73	52	314
G000005-2	29	5	1	0.061	18136	19112	5812	234	246	86	52	307	17356	17133	6483	201	213	72	52	307
G000005-3	29	6	1	0.083	12866	14977	7673	232	251	122	52	314	12128	13682	7309	201	220	100	52	314
G000006-1	21	4	1	0.084	9621	9566	3469	255	313	571	52	328	9043	9428	3547	207	217	102	52	328
G000006-2	21	5	1	0.03	14572	14227	2477	248	251	80	52	322	14236	13894	2581	204	209	62	52	322
G000006-3	21	6	1	0.029	14589	14631	3343	250	250	69	52	314	14260	14341	2711	206	213	61	52	314
G000007-1	13	4	1	0.124	11561	11309	2011	237	245	90	52	353	10591	10042	2417	201	213	66	52	353
G000007-2	13	5	1	0.046	10463	10409	2602	226	240	86	52	314	10117	9964	2081	204	218	90	52	314
!sample_table_end
