^SAMPLE = GSM40093
!Sample_title = M2 Cy5
!Sample_geo_accession = GSM40093
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	0.157	8860	8876	885	141	148	46	52	384	7963	7858	707	145	150	47	52	384
G000001-2	29	2	1	0.154	8371	8350	607	140	147	56	52	362	7544	7527	589	145	152	64	52	362
G000001-3	29	3	1	0.131	8295	8247	763	145	151	61	52	378	7590	7616	577	150	155	57	52	378
G000002-1	21	1	1	0.079	18948	17829	3221	151	153	38	52	376	17946	17028	2593	147	150	33	52	376
G000002-2	21	2	1	0.083	18968	17766	3385	148	152	40	52	353	17916	16441	3915	145	150	35	52	353
G000002-3	21	3	1	0.066	19960	18240	4711	152	153	38	52	380	19074	18019	3226	147	150	36	52	380
G000003-1	13	1	1	0.062	15397	14740	2527	161	172	168	32	236	14743	13806	2720	149	171	292	32	236
G000003-2	13	2	1	0.061	15725	15586	1243	159	159	40	32	236	15065	15217	1214	141	146	35	32	236
G000003-3	13	3	1	0.058	15410	15217	1068	159	161	45	32	236	14798	14599	1040	145	149	37	32	236
G000004-1	5	1	1	-0.055	17820	17102	2756	147	151	40	52	328	18503	17317	3934	142	141	33	52	328
G000004-2	5	2	1	-0.027	17742	16282	3841	153	160	55	52	306	18065	17388	2623	142	145	36	52	306
G000004-3	5	3	1	-0.03	18399	18024	1557	153	159	44	52	314	18767	18262	1901	143	144	37	52	314
G000005-1	29	4	1	0.138	35692	34888	3443	149	155	52	52	370	32441	31082	4071	149	152	41	52	370
G000005-2	29	5	1	0.173	34846	32899	5503	152	154	40	52	370	30927	28872	6436	153	157	36	52	370
G000005-3	29	6	1	0.174	37261	35931	7625	147	152	40	52	378	33045	32412	6797	151	154	38	52	378
G000006-1	21	4	1	0.017	22775	21442	3519	153	156	40	52	298	22514	21233	3718	151	159	101	52	298
G000006-2	21	5	1	0.016	22415	20022	5739	160	161	43	52	370	22169	19622	6414	154	157	37	52	370
G000006-3	21	6	1	0.032	23680	21672	4357	165	165	42	52	321	23154	21828	4357	153	157	36	52	321
G000007-1	13	4	1	0.029	15864	13981	3949	162	163	42	52	330	15540	13811	3524	149	151	38	52	330
G000007-2	13	5	1	0.049	15824	15679	1161	156	159	44	32	236	15289	15232	1208	147	151	36	32	236
!sample_table_end
