^SAMPLE = GSM40969
!Sample_title = 2M17 Cy5
!Sample_geo_accession = GSM40969
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 03 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	-0.445	1778	1702	547	87	89	29	52	340	2443	2308	770	141	146	58	52	340
G000001-2	4	20	1	-0.51	1752	1706	489	88	91	29	52	340	2489	2369	734	119	124	34	52	340
G000001-3	4	21	1	-0.534	1718	1630	517	86	89	29	52	420	2478	2332	746	115	117	35	52	420
G000002-1	12	19	1	-0.079	7960	7836	1514	119	129	95	52	420	8433	7837	1975	153	164	76	52	420
G000002-2	12	20	1	-0.057	7860	8009	1517	120	121	35	52	420	8270	8070	1833	217	219	61	52	420
G000002-3	12	21	1	-0.022	7949	7621	1724	112	119	48	52	420	8200	7690	2105	245	250	64	52	420
G000003-1	20	19	1	0.015	5466	5321	1656	191	198	57	52	340	5437	5190	1680	215	219	60	52	340
G000003-2	20	20	1	-0.058	5647	5416	1778	195	204	59	52	340	5896	5491	1746	220	230	78	52	340
G000003-3	20	21	1	-0.001	5421	5283	1759	241	268	129	52	340	5553	5269	1650	368	371	82	52	340
G000004-1	28	19	1	0.244	12613	11975	2362	262	269	68	52	420	10673	9756	2582	243	256	83	52	420
G000004-2	28	20	1	0.259	12513	12260	2065	249	252	58	52	340	10452	10242	1786	206	206	49	52	340
G000004-3	28	21	1	0.141	11063	10525	1784	270	272	65	52	420	9990	9194	2038	205	209	50	52	420
G000005-1	36	19	1	0.317	4367	5141	4351	573	1561	2186	120	674	3544	4205	3596	499	1068	1434	120	674
G000005-2	36	20	1	0.366	65535	50926	23084	988	10059	20354	120	406	50577	41278	25882	509	6072	15637	120	406
G000005-3	36	21	1	0.263	20029	19427	9353	1935	7698	16542	80	390	15947	14930	9879	867	4892	13979	80	390
G000006-1	44	19	1	0.249	14897	13931	3503	343	360	112	52	420	12513	12012	2842	266	308	392	52	420
G000006-2	44	20	1	0.243	14743	13838	2967	265	272	67	52	340	12483	11598	2866	246	286	413	52	340
G000006-3	44	21	1	0.211	14351	14020	3110	278	320	532	52	420	12392	11800	3164	234	242	114	52	420
G000007-1	4	16	1	-0.093	4857	4424	1278	93	95	31	52	420	5193	4620	1620	112	118	40	52	420
G000007-2	4	17	1	-0.098	4785	4450	1130	92	95	35	52	420	5142	4597	1361	119	126	49	52	420
!sample_table_end
