^SAMPLE = GSM40103
!Sample_title = M9 Cy5
!Sample_geo_accession = GSM40103
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	0.184	5613	4707	1775	106	114	60	80	464	5097	4339	1528	250	261	103	80	464
G000001-2	29	2	1	0.048	6322	6338	926	104	108	37	52	361	6259	6101	858	246	248	55	52	361
G000001-3	29	3	1	0.091	6093	5922	888	105	107	37	52	379	5834	5744	850	211	216	59	52	379
G000002-1	21	1	1	0.175	13259	12660	1961	121	127	46	52	385	11886	11154	2143	250	266	101	52	385
G000002-2	21	2	1	0.057	12907	12095	2809	117	122	40	52	372	12525	11742	2649	234	237	58	52	372
G000002-3	21	3	1	0.028	12932	12870	965	108	112	39	52	362	12783	12706	1008	204	206	53	52	362
G000003-1	13	1	1	0.189	7731	7506	1849	118	123	43	52	320	6911	6576	1666	232	238	53	52	320
G000003-2	13	2	1	0.053	8625	7942	1963	113	117	41	52	372	8443	7806	1676	236	240	56	52	372
G000003-3	13	3	1	0.024	8432	8292	1257	105	114	43	52	363	8403	7800	1502	211	257	463	52	363
G000004-1	5	1	1	0.12	9656	8537	2581	111	118	38	80	476	9020	7871	2533	237	242	60	80	476
G000004-2	5	2	1	0.119	9897	8732	2970	112	116	38	80	402	9248	8404	2979	237	240	55	80	402
G000004-3	5	3	1	-0.007	9970	8924	2800	115	202	949	80	396	10127	9009	3125	225	301	871	80	396
G000005-1	29	4	1	0.135	24030	23038	4048	104	107	38	52	370	21975	20964	3661	188	194	51	52	370
G000005-2	29	5	1	0.144	25049	24138	4017	104	107	42	52	372	22775	21469	3983	197	202	60	52	372
G000005-3	29	6	1	0.215	22784	18681	7790	105	109	37	80	462	19731	16898	7012	194	198	54	80	462
G000006-1	21	4	1	0.206	14367	13432	2538	112	118	41	52	363	12579	11775	2164	217	221	60	52	363
G000006-2	21	5	1	0.058	14541	13963	2504	114	119	44	52	378	14057	13322	2480	202	210	67	52	378
G000006-3	21	6	1	0.02	14294	13649	2523	112	114	38	52	370	14172	13637	2433	189	189	49	52	370
G000007-1	13	4	1	-0.007	9366	8818	1832	112	116	43	52	314	9486	8753	1913	188	195	53	52	314
G000007-2	13	5	1	0.026	9399	8516	1979	109	114	40	52	314	9317	8620	1887	190	195	71	52	314
!sample_table_end
