^SAMPLE = GSM40585
!Sample_title = M24 Cy5
!Sample_geo_accession = GSM40585
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 01 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.112	5785	4963	2051	183	189	52	80	476	6300	5250	2171	246	251	61	80	476
G000001-2	29	2	1	-0.076	6089	5841	825	180	187	57	52	354	6483	6314	940	256	263	73	52	354
G000001-3	29	3	1	-0.037	6631	6315	1063	168	171	51	52	371	6887	6526	1333	256	259	72	52	371
G000002-1	21	1	1	0.03	16731	16046	3468	164	178	105	52	394	16475	15682	3722	254	265	122	52	394
G000002-2	21	2	1	0.054	15856	14686	3474	167	226	489	52	370	15373	14456	3088	264	291	300	52	370
G000002-3	21	3	1	0.012	16177	15510	2708	184	205	142	52	362	16140	15228	2942	278	292	126	52	362
G000003-1	13	1	1	0.063	10488	10119	2807	172	191	118	52	328	10124	9479	2756	247	256	76	52	328
G000003-2	13	2	1	0.012	12548	12150	3903	171	177	53	52	314	12507	12129	3982	236	241	58	52	314
G000003-3	13	3	1	-0.009	12526	11421	2864	168	175	52	52	306	12675	11634	2718	240	246	62	52	306
G000004-1	5	1	1	-0.077	14565	13449	3421	149	151	43	52	393	15418	14101	3908	213	218	59	52	393
G000004-2	5	2	1	-0.117	14822	14063	2569	149	150	40	52	378	16122	15246	2374	212	214	53	52	378
G000004-3	5	3	1	-0.106	13346	12969	2924	152	155	40	52	370	14413	13680	3428	211	217	51	52	370
G000005-1	29	4	1	0.09	33461	30591	7744	181	185	58	52	362	31529	28101	8198	265	275	69	52	362
G000005-2	29	5	1	0.128	30174	28111	6542	192	200	68	52	363	27736	25599	6575	299	330	153	52	363
G000005-3	29	6	1	0.159	30990	29066	7867	189	197	74	52	353	27890	25718	8055	300	361	647	52	353
G000006-1	21	4	1	-0.042	16190	15286	3298	185	195	71	52	362	16783	15471	3936	305	318	89	52	362
G000006-2	21	5	1	-0.126	16893	16498	2771	184	194	70	52	370	18566	17767	3375	336	367	246	52	370
G000006-3	21	6	1	-0.026	16430	15508	2804	183	193	89	52	362	16862	15869	3510	324	362	454	52	362
G000007-1	13	4	1	0.007	12970	11482	3182	180	190	66	52	362	13042	11490	3640	316	368	260	52	362
G000007-2	13	5	1	0.072	12356	10888	2808	192	197	54	52	314	11950	10802	3044	382	408	185	52	314
!sample_table_end
