^SAMPLE = GSM40804
!Sample_title = 2M4 Cy5
!Sample_geo_accession = GSM40804
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.141	4701	4843	929	406	418	103	52	420	4248	4232	818	355	371	86	52	420
G000001-2	4	20	1	0.153	4552	4573	899	397	411	101	52	420	4101	4025	828	364	382	116	52	420
G000001-3	4	21	1	0.18	4612	4670	808	397	403	84	52	420	4064	4097	659	345	351	82	52	420
G000002-1	12	19	1	0.171	18307	17702	3070	360	382	130	52	414	16286	15987	3192	351	360	106	52	414
G000002-2	12	20	1	0.103	18379	18417	2758	361	378	133	52	420	17142	16901	3214	359	372	106	52	420
G000002-3	12	21	1	0.135	17635	17485	3059	362	383	136	52	420	16062	15467	3154	328	345	125	52	420
G000003-1	20	19	1	0.079	7765	7724	1627	389	411	117	52	420	7340	7254	1522	358	371	101	52	420
G000003-2	20	20	1	0.076	7353	7487	1745	388	405	125	52	420	6970	6991	1458	360	372	108	52	420
G000003-3	20	21	1	0.066	7406	7428	2106	379	395	113	52	420	7074	7174	1758	360	366	96	52	420
G000004-1	28	19	1	0.065	14620	14353	2145	383	393	99	52	420	13966	13735	2553	361	368	79	52	420
G000004-2	28	20	1	0.054	13402	13064	2713	375	381	93	52	420	12915	12559	2860	364	372	81	52	420
G000004-3	28	21	1	0.058	13852	13707	1208	377	382	94	52	340	13297	13338	1201	357	362	80	52	340
G000005-1	36	19	1	0.217	28935	27803	5596	390	404	119	52	420	24947	24368	4115	385	393	97	52	420
G000005-2	36	20	1	0.214	25747	25445	7318	385	404	143	52	420	22234	22488	5681	379	388	158	52	420
G000005-3	36	21	1	0.2	25318	24403	6732	369	381	100	52	420	22079	21485	5374	367	380	146	52	420
G000006-1	44	19	1	0.166	13699	13772	2498	353	368	106	52	420	12255	12200	2159	357	369	109	52	420
G000006-2	44	20	1	0.178	13669	13584	2542	343	359	134	52	420	12139	11999	2356	352	364	111	52	420
G000006-3	44	21	1	0.208	13471	13341	2516	346	355	99	52	420	11705	11838	2147	341	350	88	52	420
G000007-1	4	16	1	0.187	11788	11309	2322	406	421	114	52	414	10395	9680	2414	391	397	106	52	414
G000007-2	4	17	1	0.119	10532	9661	3970	405	410	89	80	548	9708	8544	3381	380	386	91	80	548
!sample_table_end
