^SAMPLE = GSM40973
!Sample_title = 2M19 Cy5
!Sample_geo_accession = GSM40973
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 03 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.048	5826	5773	2169	527	542	122	52	340	5513	5402	1765	389	390	86	52	340
G000001-2	4	20	1	0.08	6204	5843	2299	537	547	107	52	340	5759	5321	1966	397	401	97	52	340
G000001-3	4	21	1	0.141	5899	6186	2478	541	588	329	52	340	5256	5520	1957	396	409	111	52	340
G000002-1	12	19	1	0.036	19101	19271	3305	487	506	159	52	420	18526	18188	3549	368	376	98	52	420
G000002-2	12	20	1	0.063	20125	20413	3321	486	494	110	52	420	19166	19579	3571	360	367	90	52	420
G000002-3	12	21	1	0.085	21084	20255	3820	486	488	99	52	420	19788	19506	3788	368	374	89	52	420
G000003-1	20	19	1	0.075	13218	12754	3340	504	537	331	52	340	12444	11876	2715	376	388	126	52	340
G000003-2	20	20	1	0.133	13041	12234	3118	500	505	114	52	420	11811	11306	2491	371	380	89	52	420
G000003-3	20	21	1	0.061	12382	11781	3231	480	492	114	52	340	11773	10877	3345	366	372	89	52	340
G000004-1	28	19	1	0.012	18767	18775	3037	494	513	150	52	420	18508	18126	2553	385	394	109	52	420
G000004-2	28	20	1	0.025	19180	19400	3274	507	514	130	52	420	18740	18639	3005	382	390	87	52	420
G000004-3	28	21	1	0.111	18300	17680	3268	490	507	126	52	420	16868	16670	3788	378	382	88	52	420
G000005-1	36	19	1	0.132	34627	32968	8336	518	553	241	52	420	31490	31355	7420	370	394	131	52	420
G000005-2	36	20	1	0.091	34295	33586	7173	506	547	238	52	340	32087	31534	6724	372	403	230	52	340
G000005-3	36	21	1	0.092	33810	31598	5840	509	527	169	52	340	31630	29497	5907	384	390	96	52	340
G000006-1	44	19	1	0.104	25838	24127	6299	470	483	153	52	420	23966	22184	6863	359	376	128	52	420
G000006-2	44	20	1	0.068	24591	23352	4596	484	490	101	52	420	23350	22326	3792	359	369	95	52	420
G000006-3	44	21	1	0.102	26036	24159	4853	470	478	107	52	420	24174	22761	5204	354	366	89	52	420
G000007-1	4	16	1	0.052	13241	12777	2655	545	567	158	52	420	12629	11822	2637	384	391	93	52	420
G000007-2	4	17	1	0.097	12984	12785	2789	541	567	258	52	420	12017	12291	2433	382	388	89	52	420
!sample_table_end
