^SAMPLE = GSM40864
!Sample_title = 2M6 Cy5
!Sample_geo_accession = GSM40864
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.169	4633	4548	736	345	348	76	52	340	4169	4155	878	356	359	71	52	340
G000001-2	4	20	1	0.142	4632	4603	914	346	353	75	52	420	4237	4096	971	354	358	73	52	420
G000001-3	4	21	1	0.205	4041	3728	1465	336	343	72	80	560	3554	3239	1490	339	345	73	80	560
G000002-1	12	19	1	0.092	15974	14490	5638	343	347	78	80	522	14973	13097	5813	303	315	74	80	522
G000002-2	12	20	1	0.15	18934	18234	2602	332	346	91	52	420	17073	16557	2977	308	316	77	52	420
G000002-3	12	21	1	0.126	18389	16575	5167	342	350	83	80	546	16843	15236	4857	310	315	76	80	546
G000003-1	20	19	1	0.116	11621	11197	2396	373	383	92	52	420	10718	10203	2609	342	346	70	52	420
G000003-2	20	20	1	0.08	10635	10394	2654	379	384	92	52	420	10033	9521	2930	332	340	73	52	420
G000003-3	20	21	1	0.062	10633	10480	2602	358	371	93	52	340	10184	9882	2188	339	343	74	52	340
G000004-1	28	19	1	-0.033	15016	14581	2560	360	371	80	52	415	15341	14918	3424	344	351	73	52	415
G000004-2	28	20	1	-0.028	15145	14434	2269	356	364	88	52	420	15416	14589	2531	339	342	72	52	420
G000004-3	28	21	1	0.033	16603	15967	3074	362	367	67	52	420	16218	15847	3803	344	344	71	52	420
G000005-1	36	19	1	0.068	28965	26589	7059	371	382	78	52	414	27631	24862	7520	355	366	93	52	414
G000005-2	36	20	1	0.106	29323	27405	4788	391	415	132	52	420	27243	26413	4791	365	387	138	52	420
G000005-3	36	21	1	0.049	27573	25706	6609	377	388	104	52	420	26640	24109	6958	356	366	97	52	420
G000006-1	44	19	1	0.144	15814	15423	2749	359	367	85	52	414	14327	14301	3027	336	347	90	52	414
G000006-2	44	20	1	0.086	15504	14470	3514	354	376	148	52	420	14591	13141	3624	322	336	99	52	420
G000006-3	44	21	1	0.105	12716	11464	5604	352	369	126	80	560	11822	10654	5149	326	339	100	80	560
G000007-1	4	16	1	0.039	9618	9656	1252	355	357	76	52	420	9373	8993	1612	355	368	89	52	420
G000007-2	4	17	1	0.085	11055	10571	2261	351	355	67	52	420	10452	9775	2737	361	375	116	52	420
!sample_table_end
