^SAMPLE = GSM1974274
!Sample_title = HB-244-RED-239 PDX
!Sample_geo_accession = GSM1974274
!Sample_status = Public on Jun 03 2016
!Sample_submission_date = Dec 17 2015
!Sample_last_update_date = Jun 03 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = HB-244-RED-239 PDX
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient/sample source id: HB-244-RED-239
!Sample_characteristics_ch1 = sample type: PLC-PDXs (Pediatric Liver Cancer-Patient Derived Xenografts)
!Sample_characteristics_ch1 = host strain: Athymic Nude-Foxn1nu (ENVIGO-Harlan Laboratories, Gannat, France)
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = MagMax DNA Multi-Sample kit (Thermo Fisher Scientific)
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = 500ng starting genomic DNA were processed using the AffymetrixÂ® Cytogenetics Copy Number Assay User Guide (P/N 702607 Rev. 2)
!Sample_hyb_protocol = Sample was hybridized to AffymetrixÂ® Genome-Wide Human SNP Array 6.0 using a GeneChip Hybridization Oven 640 and posteriorly washed and stained using the Fluidics Station 450
!Sample_scan_protocol = GeneChip was scanned using Affymetrix GeneChip Scanner 3000 7G
!Sample_data_processing = CEL files, generated by AGCC Viewer. CYCHP, generated by Chromosome Analysis Suite (all provided by Affymetrix)
!Sample_data_processing = Raw data and normalized data with netaffx version na 33.1.  CYCHP provide data for copy number and LOH analysis.
!Sample_data_processing = affymetrix-algorithm-name = CYTO2
!Sample_data_processing = affymetrix-algorithm-version = 1.16.0
!Sample_data_processing = program-name = apt-copynumber-cyto.exe
!Sample_data_processing = program-version = 1.16.0
!Sample_data_processing = program-company = Affymetrix
!Sample_platform_id = GPL16131
!Sample_contact_name = Carolina,,Armengol
!Sample_contact_email = carmengol@igtp.cat
!Sample_contact_phone = 934978688
!Sample_contact_institute = Health Siences Research Institute Germans Trias i Pujol
!Sample_contact_address = C/ Canyet, CamÃ­ de les Escoles, s/n
!Sample_contact_city = Badalona
!Sample_contact_state = Barcelona
!Sample_contact_zip/postal_code = 08916
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1974nnn/GSM1974274/suppl/GSM1974274_D166_244PDX_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1974nnn/GSM1974274/suppl/GSM1974274_MABHB244PDX_D166_CytoScanHD_Array_.32.3.cyhd.cychp.gz
!Sample_series_id = GSE76100
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.142906	0.053921	2.011888
C-4WYLN	0.220004	0.099207	2.011948
C-3BFNY	0.034302	-0.004298	2.011943
C-7ONNE	0.077446	0.040018	2.011961
C-6HYCN	0.320383	0.092343	2.010932
C-7SCGC	0.108194	0.134720	2.010559
C-7RZQQ	-0.032910	0.037411	2.010916
C-7RZWZ	-0.054310	0.076879	2.011182
C-7SEBI	-0.207578	-0.139394	2.010843
C-7RZIL	-0.154378	-0.103797	2.010289
C-4NQTX	-0.025215	-0.189046	2.010170
C-7SDKW	-0.203320	-0.158256	2.009978
S-3WRNV	nan	nan	nan
C-7RXVK	-0.032030	-0.095519	2.009370
C-4LHKS	-0.116311	-0.070406	2.009288
C-7RWHE	-0.427866	-0.138450	2.009724
C-7SBEJ	0.152052	-0.119781	2.009494
C-7RYJO	-0.325625	-0.009620	2.009565
C-7SEGS	0.183894	0.001982	2.008245
C-4LLXK	0.009231	-0.043350	2.007094
!sample_table_end
