^SAMPLE = GSM218050
!Sample_title = MG - 1858 Medi vs normal female 20 - mAdbID:72266
!Sample_geo_accession = GSM218050
!Sample_status = Public on Jul 22 2008
!Sample_submission_date = Aug 14 2007
!Sample_last_update_date = Apr 24 2013
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Normal donor - female 20
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Gender: female
!Sample_characteristics_ch1 = Tissue: blood
!Sample_characteristics_ch1 = Cell type: PBMC
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Sample Extraction Protocol
!Sample_extract_protocol_ch1 = Other: Genomic DNA was extracted from a short-term cultured tumor cells or PBMC using Qiagen Mini genomic kit (Qiagen, Valencia, CA). PROTEINASE K (Qiagen)was added to a solution containing 5x106 cells,PBS and AL buffer and mixed thoroughly by pipetting. The homogenate was then incubated at 56C for 10 minutes and centrifuged for 1 min at 13000 rpm at room temp. The mixture (approximately 400 microl) was then combined and mixed well with one volume of ethanol (96-100%) and transferred into a QIamp spin column placed in a 2ml collection tube. Genomic Dna was than isolated according to the manufacturer protocol.
!Sample_label_ch1 = cy3
!Sample_label_protocol_ch1 = Cy3 Labeling Protocol
!Sample_label_protocol_ch1 = Other: Four Î¼g of genomic DNA were digested for 2 hours with Dpn II (New England Biolabs, Beverly, MA), followed by phenol-chloroform extraction. the labeling reaction was performed according to ARRAY CGH GENOMIC LABELING PROTOCOL (Invitrogen Cat# 18095-011. Digested DNA was mixed with 15 Î¼g of random octamers (provided by kit) in a total volume of 41 Î¼l reaction buffer and heated at 95ÂºC for 5 min. After chilling on ice, 5Î¼l of 10x-dUTP Nucleotide Mix (provided by Kit, Cy3-dUTP (Amersham, Piscataway, NJ), and 1 Î¼l of Exo-Klenow were added. The labeling reaction was completed at 37 ÂºC for 2 hours. Reactions were terminated by adding 5 Î¼l of 0.5 M EDTA, pH 8.0. Target clean up: Add 45 Âµl of TE (pH= 8.0) to each tube Add 400 Âµl of purification buffer A (provided by kit) to each tube and vortex for 30 seconds Place the purification column(provided by kit) in a 2-ml collection tube, and load the sample into the column. Centrifuge at 11 000 xg for 1 minute at room temperature, discard the flow-through, place the column back in the tube. Add 600 Âµl of purification buffer B (provided by kit). Centrifuge at 11 000 xg for 1 minute at room temperature, discard the flow-through, place the column back in the tube Add 200 Âµl of purification buffer B (provided by kit) prepared to the column. Centrifuge at 11 000 xg for 1 minute at room temperature, discard the flow-through. Place the purification column in a new 1.5 ml collection tube Add 50 Âµl of sterile water and incubate at room temperature for 1 minute. Centrifuge at 11 000 xg for 1 minute at room temperature. The flow-through contains your purified labeled DNA probes.
!Sample_source_name_ch2 = MG - 1858 Medi
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Tissue: skin
!Sample_characteristics_ch2 = Cell line: 1858 Medi
!Sample_characteristics_ch2 = Cell type: MG melanoma
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Sample Extraction Protocol
!Sample_extract_protocol_ch2 = Other: Genomic DNA was extracted from a short-term cultured tumor cells or PBMC using Qiagen Mini genomic kit (Qiagen, Valencia, CA). PROTEINASE K (Qiagen)was added to a solution containing 5x106 cells,PBS and AL buffer and mixed thoroughly by pipetting. The homogenate was then incubated at 56C for 10 minutes and centrifuged for 1 min at 13000 rpm at room temp. The mixture (approximately 400 microl) was then combined and mixed well with one volume of ethanol (96-100%) and transferred into a QIamp spin column placed in a 2ml collection tube. Genomic Dna was than isolated according to the manufacturer protocol.
!Sample_label_ch2 = cy5
!Sample_label_protocol_ch2 = Cy5 Labeling Protocol
!Sample_label_protocol_ch2 = Other: Four Î¼g of genomic DNA were digested for 2 hours with Dpn II (New England Biolabs, Beverly, MA), followed by phenol-chloroform extraction. the labeling reaction was performed according to ARRAY CGH GENOMIC LABELING PROTOCOL (Invitrogen Cat# 18095-011. Digested DNA was mixed with 15 Î¼g of random octamers (provided by kit) in a total volume of 41 Î¼l reaction buffer and heated at 95ÂºC for 5 min. After chilling on ice, 5Î¼l of 10x-dUTP Nucleotide Mix (provided by Kit, Cy5-dUTP(Amersham, Piscataway, NJ), and 1 Î¼l of Exo-Klenow were added. The labeling reaction was completed at 37 ÂºC for 2 hours. Reactions were terminated by adding 5 Î¼l of 0.5 M EDTA, pH 8.0. Target clean up: Add 45 Âµl of TE (pH= 8.0) to each tube Add 400 Âµl of purification buffer A (provided by kit) to each tube and vortex for 30 seconds Place the purification column(provided by kit) in a 2-ml collection tube, and load the sample into the column. Centrifuge at 11 000 xg for 1 minute at room temperature, discard the flow-through, place the column back in the tube. Add 600 Âµl of purification buffer B (provided by kit). Centrifuge at 11 000 xg for 1 minute at room temperature, discard the flow-through, place the column back in the tube Add 200 Âµl of purification buffer B (provided by kit) prepared to the column. Centrifuge at 11 000 xg for 1 minute at room temperature, discard the flow-through. Place the purification column in a new 1.5 ml collection tube Add 50 Âµl of sterile water and incubate at room temperature for 1 minute. Centrifuge at 11 000 xg for 1 minute at room temperature. The flow-through contains your purified labeled DNA probes.
!Sample_hyb_protocol = Sample Hybridization Protocol
!Sample_hyb_protocol = Wash procedure: Washing: 1. 2x SSC, 0.03% SDS at 65C for 5 minutes; 2. Wash with 2x SSC for 5 min at room temperature. 3 Wash with 1x SSC for 5 min at room temperature 4. 0.2x SSC at room temperature for 5 minutes 5. Centrifuge slide at 80-100 g for 3 min to dry.
!Sample_hyb_protocol = Other: Combine Cy3 and Cy5 Add 400Âµl of TE (pH=8.0) to each probe Apply labeled probe to Microcon YM 30 Spin 12000 xg for 11 minutes (make volume less than 20 Âµl) Discard flow-through, wash with 500 Âµl TE (pH=8.0) and spin 12000 xg for 11 minutes. Add Hybridization buffer mixing:Human Cot1 50 Âµl (1mg/ml)(Invitrogen, Cat# 15279-011);Yeast t-RNA 25 Âµl(4Âµg/Âµl)(4mg/ml Sigma- Aldrich Cat# R8759); Poly dT-dA 2.5Âµl (8 Âµg/Âµl)(8mg/ml Pharmacia Cat# 27-7988-01);TE (pH=8.0)450Âµl Mix well add to the filter Spin 12000 xg for 12 minutes Invert the filter to a new tube, spin for 2 minutes, Adjust volume by water up to 32 Âµl or dry samples if volume more than 32 microl; Make:Probe 32 Âµl,20 x SSC 6.8 Âµl,10% SDS 1.2 Âµl.Mix to minimize bubbles Denature by heating 99ÂºC for 3-4 minutes Incubate at 37ÂºC for 30 minutes Pre warm Hyb Chamber at 65 ÂºC Spin DNA probe for 5 minutes at max rcf Apply target mixture to array slide, add coverslip, place in humidified hyb chamber.Hybridization were conducted at 65oC for 16-18 hours.
!Sample_scan_protocol = Creator: GenePix Pro 4.0.1.17
!Sample_scan_protocol = Scanner: GenePix 4000B [84945]
!Sample_scan_protocol = ScanPower: 33;; 33
!Sample_scan_protocol = LaserPower: 3.33;; 3.34
!Sample_scan_protocol = Temperature: 30.14
!Sample_description = mAdb experiment ID: 72266
!Sample_data_processing = BRB ArrayTool Data Processing
!Sample_data_processing = Calculation Method: Fluorescence intensities generated by Cy5 and Cy3 probes hybridized onto the microarray slides were scanned at 10-Ã¬m resolution on a GenePix 4000 scanner (Axon Instruments, Union City,CA) at variable PMT voltage to obtain maximal signal intensities with < 1% probe saturation. The fluorescence intensity and ratio data for Cy5 and Cy3 were initially analyzed using GenePix 4.3 software. Raw data were retrieved in BRB-ArrayTools format for analysis and normalization(http://linus.nci.nih.gov/BRBArrayTools.html).. Following filter criteria was applied to the data set: 1. spots were excluded if intensity < 100, and spot size less than 25Âµm 2. genes were filtered out if >50% of experiment with missing data values. 3. log2 transformed data were normalized using lowess smoother, and intensity ratios were truncated if greater than 64 Further data preprocessing was done using webtool preP (http://prep.bioinfo.cnio.es/). Missing data were imputed using KNN imputation method with K=15. Gene location was extracted according to UniGene Cluster IDs from Ensemble and UCSC using IDconverter (http://idconverter.bioinfor.cnio.es/).The pre-processed aCGH data was then segmented using the circular binary segmentation method implemented in ADaCGH (http://adacgh.bioinfo.cnio.es/) to detect regions with abnormal DNA copy number. The smooth parameters were set as defaults.
!Sample_platform_id = GPL3895
!Sample_contact_name = Francesco,Maria,Marincola
!Sample_contact_email = fmarincola@sidra.org
!Sample_contact_phone = 301-793-8210
!Sample_contact_institute = Sidra Medical and Research Center
!Sample_contact_address = Al Nasr Tower, AL Corniche Street, PO Box 26999
!Sample_contact_city = Doha
!Sample_contact_zip/postal_code = PO Box 26999
!Sample_contact_country = Qatar
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM218nnn/GSM218050/suppl/GSM218050.gpr.gz
!Sample_series_id = GSE8777
!Sample_data_row_count = 16834
#ID_REF = NCI mAdb well id plus replicate number
#VALUE = log2 of the Calibrated Ratio (Cy5 channel/Cy3 channel)
#Slide_block = Array block location
#Slide_column = Array column location
#Slide_row = Array row location
#CY5_mean = Red Channel Sample mean Signal (Background Subtracted)
#CY5_SD = Red Channel Sample Standard Deviation
#CY5_BKD_median = Red Channel Sample median Background Level
#CY5_BKD_SD = Red Channel Sample Background Standard Deviation
#CY3_mean = Green Channel Sample mean Signal (Background Subtracted)
#CY3_SD = Green Channel Sample Standard Deviation
#CY3_BKD_median = Green Channel Sample median Background Level
#CY3_BKD_SD = Green Channel Sample Background Standard Deviation
#Flag = Quality flag 0->good, -50->Not found, -100->Bad
!sample_table_begin
ID_REF	VALUE	Slide_block	Slide_column	Slide_row	CY5_mean	CY5_SD	CY5_BKD_median	CY5_BKD_SD	CY3_mean	CY3_SD	CY3_BKD_median	CY3_BKD_SD	Flag
184053_1	-0.709792316	1	1	1	4133	1895	1710	569	4843	2586	1545	479	0
184821_1	NULL	1	1	2	2777	723	1689	490	2832	635	1548	417	0
185589_1	-0.155690104	1	1	3	3556	739	1624	464	3568	699	1493	389	0
186357_1	-0.258906215	1	1	4	3683	2122	1604	465	3704	2389	1388	367	0
187125_1	0.320964098	1	1	5	4977	1203	1589	484	4779	1188	1390	406	0
187893_1	-0.24180916	1	1	6	3472	1128	1549	500	3642	1358	1452	428	0
188661_1	-0.062774546	1	1	7	3343	991	1547	482	3465	1040	1464	374	0
189429_1	-0.123769961	1	1	8	4837	1136	1595	488	5402	1133	1465	404	0
190197_1	NULL	1	1	9	2697	704	1606	481	3053	691	1485	462	0
190965_1	-0.135996953	1	1	10	5954	1172	1575	486	6955	1347	1483	441	0
273540_1	NULL	1	1	11	34931	8943	1582	474	39711	10231	1461	392	0
274308_1	-0.096654221	1	1	12	3883	968	1581	476	4181	946	1491	381	0
275076_1	0.023752844	1	1	13	5168	1920	1559	485	5774	2225	1524	431	0
275844_1	0.176148996	1	1	14	4655	1235	1496	470	5036	1329	1493	454	0
276612_1	0.764590919	1	1	15	3813	851	1494	474	3633	803	1429	421	0
277380_1	0.313811213	1	1	16	4448	1329	1513	492	4502	1222	1433	409	0
278148_1	0.012501037	1	1	17	7404	2487	1556	560	8262	2863	1471	644	0
278916_1	-0.299526721	1	1	18	3996	1010	1531	502	4559	1029	1433	467	0
279684_1	0.341040313	1	1	19	4756	1530	1463	500	4909	1398	1453	441	0
280452_1	0.324756116	1	1	20	4337	1043	1530	519	4486	1071	1503	450	0
!sample_table_end
