^SAMPLE = GSM2443439
!Sample_title = Primary GIST-33
!Sample_geo_accession = GSM2443439
!Sample_status = Public on Feb 03 2017
!Sample_submission_date = Jan 03 2017
!Sample_last_update_date = Feb 04 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Small intestine GIST
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: Male
!Sample_characteristics_ch1 = tumor type: KIT-mutant gastrointestinal stromal tumor
!Sample_characteristics_ch1 = primary/metastasis: Primary
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = Snap-frozen tumor biopsies were collected with institutional review board approval.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = High molecular weight genomic DNA was isolated using QIAamp DNA Mini Kit (Qiagen, Valencia, CA, USA) and analyzed by Affymetrix Cytoscan HD 2,600K-SNP array (Affymetrix, Santa Clara, CA, USA) with Affymetrix Chromosome Analysis Suite 2.0.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = As per manufacturer's instructions (Affymetrix).
!Sample_scan_protocol = Hybridized chip arrays were scanned according to the manufacturer's protocol.
!Sample_data_processing = The positions and intensities of the fluorescence emissions were analyzed using Affymetrix Chromosome Analysis Suite 2.0.
!Sample_data_processing = 
!Sample_platform_id = GPL16131
!Sample_contact_name = Jonathan,A,Fletcher
!Sample_contact_email = jfletcher@partners.org
!Sample_contact_department = Pathology
!Sample_contact_institute = Brigham and Women's Hospital and Harvard Medical School
!Sample_contact_address = 75 Francis Street
!Sample_contact_city = Boston
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02115
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443439/suppl/GSM2443439_Case_33.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443439/suppl/GSM2443439_Case_33.cyhd.cychp.gz
!Sample_series_id = GSE93077
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.201775	-0.189170	1.390269
C-4WYLN	-0.306494	-0.242828	1.390415
C-3BFNY	-0.168831	-0.410543	1.390911
C-7ONNE	-0.628149	-0.462712	1.390694
C-6HYCN	-0.364019	-0.375696	1.390611
C-7SCGC	-0.200964	-0.424941	1.390393
C-7RZQQ	-0.760896	-0.588282	1.390102
C-7RZWZ	-0.696337	-0.633299	1.389855
C-7SEBI	-0.012568	-0.197685	1.390732
C-7RZIL	-0.478812	-0.237334	1.391519
C-4NQTX	-0.409250	-0.390646	1.390494
C-7SDKW	-0.349021	-0.423982	1.390742
S-3WRNV	nan	nan	nan
C-7RXVK	0.154788	-0.098619	1.390490
C-4LHKS	-0.279970	-0.124919	1.390681
C-7RWHE	-0.771685	-0.262083	1.390754
C-7SBEJ	0.130411	-0.280832	1.391017
C-7RYJO	-0.134791	-0.151037	1.391460
C-7SEGS	-0.237109	-0.161934	1.391774
C-4LLXK	-0.239318	-0.278082	1.392521
!sample_table_end
