^SAMPLE = GSM197810
!Sample_title = Carcinoma (F9C_s68_b21)
!Sample_geo_accession = GSM197810
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = protocol available on www.vumc.nl/microarrays
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = Female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer frmo poor prinitng and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	8892	393	7780	406.5	0.2	0		
2	9570	441	7307	387	0.4	0		
3	3767.5	386	7592.5	363	-1.1	0		
4	27606	385	25100	393	0.14	0	0.0268	0.0268
5	29286	391	27126	362	0.11	0	0.0268	0.0268
6	29690.5	327	28153	380	0.08	0	0.0268	0.0268
7	2718	327	4096	347	-0.65	0		
8	2230	276	2473	334	-0.13	0		
9	1850	254	3015	320	-0.76	0		
10	13403.5	319	13281	344	0.02	0	-0.0393	-0.0393
11	13743	273.5	13740	340	0.01	0	-0.0393	-0.0393
12	13045	299	13263	338	-0.02	0	-0.0393	-0.0393
13	1268	289	2291.5	268.5	-1.05	0		
14	1943.5	216	2009	317	0.03	0		
15	1379	257	1197	277	0.29	0		
16	14455	273	13870	310	0.06	0	0.0268	0.0268
17	13367.5	219	12384.5	288.5	0.12	0	0.0268	0.0268
18	13155	281	12925	314.5	0.03	0	0.0268	0.0268
19	9932.5	263	10720	295	-0.11	0	-0.0488	-0.0488
20	10014	386.5	8541.5	356	0.23	0	-0.0488	-0.0488
!sample_table_end
