^SAMPLE = GSM197645
!Sample_title = Adenoma component of a progressed adenoma (P27A_s59_b21)
!Sample_geo_accession = GSM197645
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	6129.5	338.5	6682.5	72.5	-0.19	0		
2	5720.5	315.5	3976	94	0.48	0		
3	6241	312	6717	86	-0.16	0		
4	12487	329	14047.5	109.5	-0.2	0	0.1588	0.1588
5	12480	250	13667.5	95.5	-0.15	0	0.1588	0.1588
6	12531.5	331	14267	90	-0.22	0	0.1588	0.1588
7	3605	423	3398	74	-0.06	0		
8	2136	400	3384.5	99.5	-0.92	0		
9	2243	677	3187.5	76	-0.99	0		
10	6299	683	7067.5	118	-0.31	0	0.1827	0.1827
11	6361.5	494	7176	93	-0.27	0	0.1827	0.1827
12	6515	369.5	7031	88.5	-0.18	0	0.1827	0.1827
13	2631	269.5	1342	71	0.89	0		
14	1326.5	334	2111	93	-1.02	0		
15	2706	335	2173	87.5	0.19	0		
16	6859	407	7885	81	-0.27	0	0.229	0.229
17	6489	346	7693.5	108	-0.3	0	0.229	0.229
18	6836	415	7718	106	-0.25	0	0.229	0.229
19	7180	572	4893	95.5	0.46	0	0.1918	0.1918
20	5890	325	6090.5	86	-0.11	0	0.1918	0.1918
!sample_table_end
