^SAMPLE = GSM197659
!Sample_title = Carcinoma component of a progressed adenoma (P33C_s53_b21)
!Sample_geo_accession = GSM197659
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	12503.5	313	13715	227	-0.15	0	0.4033	0.4033
2	12306	301	12618.5	206	-0.05	0	0.4033	0.4033
3	13500	188	12114.5	189	0.16	0	0.4033	0.4033
4	16405	237	27095.5	226	-0.73	0	0.0406	0.0406
5	16134.5	237	27667	251.5	-0.79	0	0.0406	0.0406
6	17335.5	254	28313.5	246.5	-0.72	0	0.0406	0.0406
7	5876.5	294	6562.5	212	-0.19	0		
8	5855.5	247	6324.5	205.5	-0.13	0		
9	4505.5	261.5	6050	248.5	-0.45	0		
10	7830	266	13140	275	-0.77	0	0.0406	0.0406
11	7831	296.5	12980	257	-0.76	0	0.0406	0.0406
12	8340	249.5	13082	266.5	-0.66	0	0.0406	0.0406
13	4037	233	2696	223	0.62	0		
14	4561	271.5	4159	215	0.12	0		
15	5453.5	264	2355	217	1.28	0		
16	10245.5	325.5	14785.5	224.5	-0.55	0	0.0406	0.0406
17	9390.5	282	14313	223.5	-0.63	0	0.0406	0.0406
18	9496	261	14065	232	-0.58	0	0.0406	0.0406
19	10941	259.5	8426	214.5	0.38	0	0.442	0.442
20	9753	314	8178	210	0.24	0	0.442	0.442
!sample_table_end
