^SAMPLE = GSM197750
!Sample_title = Adenoma 2 (F58A2_s38_b47)
!Sample_geo_accession = GSM197750
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma 2
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = protocol available on www.vumc.nl/microarrays
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = Female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL2843
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 19200
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer frmo poor prinitng and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	1985	281	4073.5	233	-1.17	0	-0.0537	-0.0537
2	1908	272	3945	229	-1.18	0	-0.0537	-0.0537
3	1839.5	263	3792	226	-1.18	0	-0.0537	-0.0537
4	280.5	259	264	228	-0.74	2		
5	287.5	259	328	231	-1.77	3		
6	274.5	260	277.5	231.5	-1.67	0		
7	6686	271.5	14134.5	238	-1.12	0	-0.0047	-0.0047
8	6588	297	12853.5	248	-1	0	-0.0047	-0.0047
9	6757	292	12655.5	240.5	-0.94	0	-0.0047	-0.0047
10	373	286	402	243	-0.87	3		
11	383	286	431	242	-0.96	0		
12	412	297	434	245	-0.72	0		
13	2019	292	3732.5	241	-1.02	0	-0.0047	-0.0047
14	1868	282	3782	237	-1.16	0	-0.0047	-0.0047
15	1664.5	292	3282	248	-1.14	0	-0.0047	-0.0047
16	320.5	288	302	247	-0.76	3		
17	318	293	309	253	-1.16	3		
18	308	272	330	244	-1.26	3		
19	6768	262	14495	238	-1.13	0	-0.0047	-0.0047
20	6593	263	14205.5	241	-1.14	0	-0.0047	-0.0047
!sample_table_end
