^SAMPLE = GSM197881
!Sample_title = Adenoma component of a progressed adenoma (P5A_s06_b16)
!Sample_geo_accession = GSM197881
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	11970	341.5	13875	172.5	-0.24	0		
2	14798.5	205	16798	122.5	-0.19	0		
3	13730	269	15432	117	-0.19	0		
4	19137	218.5	23805	149	-0.32	0	0	0
5	20335.5	261	24067.5	175.5	-0.25	0	0	0
6	20152	259.5	24103	139.5	-0.27	0	0	0
7	13575.5	212	17373	140.5	-0.37	0		
8	12586.5	213	16046.5	122.5	-0.36	0		
9	12752.5	272.5	14721	133.5	-0.23	0		
10	7251	230	9140.5	117.5	-0.36	0	-0.0375	-0.0375
11	7053	155.5	9953	85.5	-0.52	0	-0.0375	-0.0375
12	6741	156.5	9155	111	-0.46	0	-0.0375	-0.0375
13	10945	146.5	13767.5	133	-0.34	0		
14	10348	153	13105	118	-0.35	0		
15	10930	168.5	13599	147	-0.32	0		
16	9825	125.5	12512	128.5	-0.35	0	0.0351	0.0351
17	9413	143	11898	114	-0.35	0	0.0351	0.0351
18	9741	189	12462	90	-0.37	0	0.0351	0.0351
19	10878	446	13339	219	-0.33	0		
20	12496	276.5	14162	95	-0.2	0		
!sample_table_end
