^SAMPLE = GSM197872
!Sample_title = Carcinoma component of a progressed adenoma (P1C_s12_b14)
!Sample_geo_accession = GSM197872
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3441
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	5512.5	1881.5	3370.5	946	0.58	0		
2	10741	1199.5	16307	845.5	-0.7	0		
3	10141	619.5	14378	606.5	-0.53	0		
4	5519	483.5	9470	514.5	-0.83	0	-0.1564	-0.1564
5	5323	590.5	8729	503	-0.8	0	-0.1564	-0.1564
6	5487	452	9438	445.5	-0.84	0	-0.1564	-0.1564
7	9370	561.5	15464	432	-0.77	0	-0.224	-0.224
8	8612	532	14933	467	-0.84	0	-0.224	-0.224
9	8649	603.5	14607	487	-0.81	0	-0.224	-0.224
10	6537	671	10807	518.5	-0.81	0	-0.25	-0.25
11	6659	559	10799	477.5	-0.76	0	-0.25	-0.25
12	6851	562	11215	450.5	-0.78	0	-0.25	-0.25
13	11803	534.5	17899	547	-0.62	0	-0.1816	-0.1816
14	11697	764	17498	451.5	-0.64	0	-0.1816	-0.1816
15	11462	541.5	17903	487.5	-0.67	0	-0.1816	-0.1816
16	16992	559	17590	449.5	-0.06	0	0.0295	0.0295
17	15809	676	18029	533	-0.21	0	0.0295	0.0295
18	15363	1071.5	18306	703	-0.3	0	0.0295	0.0295
19	4748	1922	2107	1041.5	1.41	0		
20	16975	888	22176	702	-0.42	0		
!sample_table_end
