^SAMPLE = GSM197900
!Sample_title = Carcinoma component of a progressed adenoma (P13C_s07_b17)
!Sample_geo_accession = GSM197900
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	13764	190	18519	0	-0.45	0		
2	12979.5	163	17903	0	-0.48	0		
3	13343	177.5	18594	10.5	-0.5	0		
4	19750	219	25243	47	-0.37	0	0.0398	0.0398
5	18795	201	24525	0	-0.4	0	0.0398	0.0398
6	18412.5	166	24149	0	-0.4	0	0.0398	0.0398
7	13340.5	241.5	19121	7.5	-0.55	0		
8	12502.5	189	18805	0	-0.61	0		
9	11632.5	250.5	17925	13.5	-0.65	0		
10	7732	223.5	10979	0	-0.55	0	-0.0018	-0.0018
11	7987.5	281.5	11553	0	-0.58	0	-0.0018	-0.0018
12	7471	217	11398	0	-0.65	0	-0.0018	-0.0018
13	11465.5	205.5	17821.5	0	-0.66	0		
14	11742	194	17281	0	-0.58	0		
15	11241	190.5	17895	0	-0.7	0		
16	10816	264.5	15593	0	-0.56	0	0.0398	0.0398
17	9895	238.5	13033	0	-0.43	0	0.0398	0.0398
18	10133	169	13059	0	-0.39	0	0.0398	0.0398
19	10977	163.5	15958	0	-0.56	0		
20	11386	154	15853.5	0	-0.5	0		
!sample_table_end
