^SAMPLE = GSM197652
!Sample_title = Carcinoma component of a progressed adenoma (P30C_s47_b21)
!Sample_geo_accession = GSM197652
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	10682	599	11762	439	-0.17	0	-0.0346	-0.0346
2	9926.5	609	12179	489	-0.33	0	-0.0346	-0.0346
3	10587	637	11822	461	-0.19	0	-0.0346	-0.0346
4	16728	650	18574	487	-0.17	0	-0.0038	-0.0038
5	16108	620	17874	411	-0.17	0	-0.0038	-0.0038
6	16413.5	605	19174	406	-0.25	0	-0.0038	-0.0038
7	6641	639.5	8778.5	417	-0.48	0		
8	7288	710	8214.5	413.5	-0.25	0		
9	7166	660	8871	425	-0.38	0		
10	8983	698	9286	440	-0.09	0	-0.0038	-0.0038
11	8243	771	9799.5	456	-0.32	0	-0.0038	-0.0038
12	7914.5	675	8987	444	-0.24	0	-0.0038	-0.0038
13	4300.5	620.5	3045	451	0.5	3		-0.0346
14	3360	504	4502	435.5	-0.51	0	-0.0346	-0.0346
15	2345.5	539	5210	474	-1.39	1		-0.0346
16	9781	575	12848	529	-0.42	0	-0.0038	-0.0038
17	10126	551	12546	540	-0.33	0	-0.0038	-0.0038
18	10506	560.5	13419	498	-0.38	0	-0.0038	-0.0038
19	8276	467	9704	364.5	-0.26	0	-0.0346	-0.0346
20	8404	590	8595	405	-0.07	0	-0.0346	-0.0346
!sample_table_end
