^SAMPLE = GSM197663
!Sample_title = Adenoma component of a progressed adenoma (P35A_s56_b21)
!Sample_geo_accession = GSM197663
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	9763	620	10176	1757	0.12	0		
2	1556	583	9653	1635.5	-3.04	0		
3	10164.5	550.5	10956.5	1486	0.02	0		
4	18683	543	22212	1398	-0.2	0	0.032	0.032
5	18524	434	21781	582	-0.23	0	0.032	0.032
6	19105.5	315	21950	324	-0.2	0	0.032	0.032
7	2510	295	4931	254	-1.08	0		
8	3009	361	4171	220	-0.58	0		
9	4117	284	4715	216	-0.23	0		
10	7077.5	363	10239	206.5	-0.58	0	-0.1188	-0.1188
11	7066	288	9594	202.5	-0.47	0	-0.1188	-0.1188
12	7142	343	10073	219	-0.54	0	-0.1188	-0.1188
13	2910	273	2872	177	-0.03	0	-0.0145	-0.0145
14	2112.5	255	2060	153	-0.04	0	-0.0145	-0.0145
15	1623	232	1915	172	-0.33	0	-0.0145	-0.0145
16	8933.5	322	11415	201	-0.38	0	0.032	0.032
17	8791.5	344	11044.5	211	-0.36	0	0.032	0.032
18	9042	313	11795.5	206	-0.41	0	0.032	0.032
19	4996	360	6724	193	-0.49	0		
20	8265.5	765.5	8616	2181	0.22	0		
!sample_table_end
