^SAMPLE = GSM197649
!Sample_title = Adenoma component of a progressed adenoma (P29A_s33_b21)
!Sample_geo_accession = GSM197649
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	5578	68	5278	29	0.07	0	0.024	0.024
2	5588	86	5688	26	-0.04	0	0.024	0.024
3	5457	79.5	5181	27.5	0.06	0	0.024	0.024
4	11208	107.5	12705	40	-0.19	0	-0.0249	-0.0249
5	9960	64.5	11272.5	37.5	-0.18	0	-0.0249	-0.0249
6	8680	70	11170.5	36	-0.37	0	-0.0249	-0.0249
7	4153.5	77	5541	27	-0.44	0		
8	5439	89	5417	37	-0.01	0		
9	5302	60	5570	40	-0.08	0		
10	4632.5	61.5	5642	30	-0.3	0	-0.0335	-0.0335
11	4875	70.5	5568	35	-0.2	0	-0.0335	-0.0335
12	4890	72	5709	31.5	-0.24	0	-0.0335	-0.0335
13	3663	84.5	3831	49	-0.08	1		
14	1974.5	65	3049	37	-0.66	1		
15	744.5	116	2372	35	-1.89	1		
16	5440.5	96	6259.5	45	-0.22	0	-0.0249	-0.0249
17	5752.5	103	6184.5	54	-0.12	0	-0.0249	-0.0249
18	5362	113	7307	27.5	-0.47	3		-0.0249
19	5919	94	6564.5	41	-0.16	0	-0.0189	-0.0189
20	6005	69	6037	41	-0.01	0	-0.0189	-0.0189
!sample_table_end
