^SAMPLE = GSM197884
!Sample_title = Carcinoma component of a progressed adenoma (P6C_s10_b16)
!Sample_geo_accession = GSM197884
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	15154	426.5	20335	268.5	-0.45	0		
2	14810	198	17644	241	-0.25	0		
3	14755	189.5	18752	218	-0.35	0		
4	20068	343	26962	297.5	-0.43	0	0.1124	0.1124
5	20250	143.5	27897	220.5	-0.46	0	0.1124	0.1124
6	20339.5	286.5	28152	197.5	-0.48	0	0.1124	0.1124
7	14471	147	18720.5	161	-0.37	0		
8	13958	132	18036.5	285.5	-0.36	0		
9	14207.5	164	17544	195.5	-0.3	0		
10	8256	154.5	10683.5	245.5	-0.37	0	0.1124	0.1124
11	8381.5	168.5	10147.5	194.5	-0.28	0	0.1124	0.1124
12	8277.5	117.5	9476.5	229	-0.18	0	0.1124	0.1124
13	10635	112	14943	235.5	-0.48	0		
14	11395	247	14264	178	-0.34	0		
15	10954	213	15168	192.5	-0.48	0		
16	11078	183.5	13592	182.5	-0.3	0	0.1124	0.1124
17	10467	16	12719	217	-0.26	0	0.1124	0.1124
18	9877	122.5	12343	216.5	-0.31	0	0.1124	0.1124
19	12753	460.5	16927	194	-0.44	0		
20	11922	123.5	16265	226.5	-0.44	0		
!sample_table_end
