^SAMPLE = GSM183765
!Sample_title = PDAC_3
!Sample_geo_accession = GSM183765
!Sample_status = Public on Jun 05 2007
!Sample_submission_date = Apr 24 2007
!Sample_last_update_date = Sep 14 2007
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Human Pancreas Tumor Sample
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tumor
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Total DNA extracted using PureGene kit following manufacturer's instructions (Gentra Systems).
!Sample_label_ch1 = cy3, cy5
!Sample_label_protocol_ch1 = Genomic DNA Labeling Kit (Enzo Life Sciences, Farmingdale, NY) was used as per manufacturer's protocol.
!Sample_source_name_ch2 = Normal Human DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Reference DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Total DNA extracted using PureGene kit following manufacturer's instructions (Gentra Systems).
!Sample_label_ch2 = cy5, cy3
!Sample_label_protocol_ch2 = Genomic DNA Labeling Kit (Enzo Life Sciences, Farmingdale, NY) was used as per manufacturer's protocol.
!Sample_hyb_protocol = Genomic DNA hybridization to Agilent CGH arrays were performed as per manufacturerâs protocol (http://www.agilent.com)
!Sample_scan_protocol = Scanning was performed as per manufacturer's protocol (http://www.agilent.com)
!Sample_description = Human pancreas tumor sample versus normal human DNA sample were analyzed.
!Sample_data_processing = LOWESS normalized, background subtracted data obtained from log2 (test/reference). Agilent software was used.
!Sample_platform_id = GPL2879
!Sample_contact_name = bin,,feng
!Sample_contact_institute = dfci
!Sample_contact_address = 44 binney street
!Sample_contact_city = boston
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02115
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM183nnn/GSM183765/suppl/GSM183765_US23502331_251328212491_S01_44k_CGH_0605.txt.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM183nnn/GSM183765/suppl/GSM183765_US23502331_251328212540_S01_44k_CGH_0605.txt.gz
!Sample_series_id = GSE7599
!Sample_series_id = GSE7615
!Sample_data_row_count = 38243
#ID_REF = 
#VALUE = normalized log2 ratio (test/reference)
!sample_table_begin
ID_REF	VALUE
3334	0.66396096
19295	0.416974075
24093	-0.55600138
29874	0.098205742
35829	
5078	0.201147546
28861	-0.281463195
27194	0.010964181
302	-0.070723503
28229	-0.060404453
35500	-0.455208913
18175	-0.190116947
21988	-0.00806398
38652	-0.230597584
36299	-0.062412032
24397	-0.050556146
885	-0.040852991
10801	-0.060260786
2589	-0.079305987
37296	-0.016971185
!sample_table_end
