^SAMPLE = GSM491155
!Sample_title = SF7113 p53 MT pten WT Map250kSty
!Sample_geo_accession = GSM491155
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 28 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107473,PRBID:PRB16774,SRCNAME:7113,RAWFILE:16774_7113_GBMTumors_SPR460_Map250kSty.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = sample id: SF7113
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: HETSUB.266G>R, HETSUB.267R>W
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: wt
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107473,PRBID:PRB16774,SRCNAME:7113,RAWFILE:16774_7113_GBMTumors_SPR460_Map250kSty.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3720
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM491nnn/GSM491155/suppl/GSM491155.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 238378
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780358	1.85659742355347	2.02445697784424	2.65658903121948	2.04155230522156
SNP_A-1780551	2.43351721763611	2.02293443679810	2.55261540412903	2.04607796669006
SNP_A-1780357	2.11987900733948	2.0131254196167	2.13100624084473	2.04163718223572
SNP_A-1780550	1.15876340866089	1.7605539560318	1.23190152645111	1.64171731472015
SNP_A-1780352	1.80953121185303	1.80804300308228	1.69870674610138	1.73505127429962
SNP_A-1780351	2.01851606369019	2.03502631187439	3.46934366226196	2.07630324363708
SNP_A-1780350	2.94767618179321	2.39457225799561	3.22690892219543	2.56574606895447
SNP_A-1780748	1.40469801425934	1.53971993923187	1.29514372348785	1.38231289386749
SNP_A-1780747	2.61405229568481	2.00772762298584	3.02733230590820	2.04557561874390
SNP_A-1780746	1.41106843948364	2.00772762298584	1.30394339561462	2.04557561874390
SNP_A-1780745	2.16185545921326	2.01217937469482	2.35301733016968	2.03816866874695
SNP_A-1780743	1.98834896087646	2.24096775054932	2.76321792602539	2.34541130065918
SNP_A-1780549	1.84610426425934	2.02445697784424	1.85363626480103	2.04155230522156
SNP_A-1780547	2.15779376029968	2.0289888381958	2.16825485229492	2.05556964874268
SNP_A-1780541	1.48449575901031	1.52150702476501	1.37263965606689	1.37506103515625
SNP_A-1780346	2.00846743583679	2.0289888381958	1.98395121097565	2.05556964874268
SNP_A-1780345	1.64943397045135	1.53971993923187	2.53489255905151	1.38231289386749
SNP_A-1780342	1.83853030204773	2.03174161911011	1.83999562263489	2.05845594406128
SNP_A-1780341	1.66156876087189	2.01455736160278	1.89199578762054	2.04838037490845
SNP_A-1780340	1.38520264625549	1.54991710186005	1.17873990535736	1.38278365135193
!sample_table_end
