^SAMPLE = GSM2050757
!Sample_title = NEPC 3045-NA
!Sample_geo_accession = GSM2050757
!Sample_status = Public on Jan 29 2016
!Sample_submission_date = Jan 28 2016
!Sample_last_update_date = Jan 29 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = NEPC 3045-NA
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: NEPC
!Sample_characteristics_ch1 = tissue: N-myc/myrAKT1 prostate tumor
!Sample_treatment_protocol_ch1 = None.
!Sample_growth_protocol_ch1 = Tumors were grown subcutaneously in NSG mice. Cell line was grown in HITES media.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from homogenized cells using the Qiagen DNeasy Blood & Tissue Kit. DNA quality and quantity was evaluated using a Nanodrop Spectrophotometer and agarose gel electropheresis.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Per manufacturer's protocol.
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The arrays were washed using Affymetrix fluidics stations and scanned using the Gene Chip Scanner 3000.
!Sample_description = Hybridized to CytoScan HD
!Sample_data_processing = The array image was acquired using Affymetrix GeneChip Operating Software (GCOS version 1.4). Copy number values for individual SNPs were extracted and converted from CEL files into signal intensities using Affymetrix Chromosome Analysis Suite (ChAS version 3.1.0.15).
!Sample_data_processing = Affymetrix CEL data file includes an intensity value, standard deviation of the intensity, and the number of pixels used to calculate the intensity value for each feature on the probe array.
!Sample_platform_id = GPL16131
!Sample_contact_name = John,K,Lee
!Sample_contact_email = jklee5@fredhutch.org
!Sample_contact_phone = 206-667-6819
!Sample_contact_laboratory = Lee Lab
!Sample_contact_department = Human Biology Division
!Sample_contact_institute = Fred Hutchinson Cancer Research Center
!Sample_contact_address = 1100 Fairview Ave N, E2-112
!Sample_contact_city = Seattle
!Sample_contact_state = WA
!Sample_contact_zip/postal_code = 98109
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2050nnn/GSM2050757/suppl/GSM2050757_3045-NA.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2050nnn/GSM2050757/suppl/GSM2050757_3045-NA.cyhd.cychp.gz
!Sample_series_id = GSE77368
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.120868	0.157532	1.983712
C-4WYLN	0.043670	0.204508	1.983710
C-3BFNY	0.031055	0.023613	1.983261
C-7ONNE	0.259454	0.069394	1.983051
C-6HYCN	0.166910	0.143202	1.982596
C-7SCGC	0.267447	0.186592	1.982588
C-7RZQQ	0.043072	-0.000558	1.982255
C-7RZWZ	-0.108938	0.039257	1.982254
C-7SEBI	-0.283039	-0.077106	1.982876
C-7RZIL	0.034594	-0.042014	1.981112
C-4NQTX	0.070858	-0.235121	1.978846
C-7SDKW	-0.382492	-0.205843	1.978662
S-3WRNV	nan	nan	nan
C-7RXVK	-0.189064	-0.251919	1.978431
C-4LHKS	0.029751	-0.229423	1.978332
C-7RWHE	-1.063020	-0.419956	1.978260
C-7SBEJ	-0.084027	-0.405043	1.978014
C-7RYJO	0.263562	0.152101	1.977610
C-7SEGS	0.100495	0.158868	1.977672
C-4LLXK	-0.074510	-0.016375	1.978205
!sample_table_end
