^SAMPLE = GSM417800
!Sample_title = MR2606 (T18S3-A)
!Sample_geo_accession = GSM417800
!Sample_status = Public on Jul 10 2009
!Sample_submission_date = Jun 16 2009
!Sample_last_update_date = Jul 09 2009
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = T18S3-A
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Ductal Breast Carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen Genomic DNA Isolation Kit (cat# 51306).
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = Briefly, complexity-reduced representations consisting of small (200-1200 bp) fragments were amplified by adapter-mediated PCR of genomic DNA. DNA samples (2 ug) were labeled either with Cy5-dCTP or Cy3-dCTP using Amersham-Pharmacia MegaPrime labeling kit (Amersham Biosciences, Piscataway, NJ), and competitively hybridized to each other on the same slide.
!Sample_source_name_ch2 = SKN1
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = cell line: EBV Immortalized Fibroblast Reference
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Qiagen Genomic DNA Isolation Kit (cat# 51306).
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = Briefly, complexity-reduced representations consisting of small (200-1200 bp) fragments were amplified by adapter-mediated PCR of genomic DNA. DNA samples (2 ug) were labeled either with Cy5-dCTP or Cy3-dCTP using Amersham-Pharmacia MegaPrime labeling kit (Amersham Biosciences, Piscataway, NJ), and competitively hybridized to each other on the same slide.
!Sample_hyb_protocol = Hybridizations consisted of 35 uL of hybridization solution (37% formamide, 4x SSC, 0.1%SDS, and labeled DNA). Samples were denatured in an MJ Research Tetrad (Bio-Rad, Hercules, CA) at 95 degrees C for 5 min, and then pre-annealed at 37 degrees C for no more than 30 min. The solution was then applied to the microarray and hybridized under a coverslip in an oven at 42 degrees C for 14 to 16 h. Thereafter, slides were washed 1 min in 0.2% SDS/0.2x SSC, 30 sec in 0.2x SSC, and 30 sec in 0.05x SSC. Slides were dried by centrifugation and scanned immediately.
!Sample_scan_protocol = Scanned on an Axon GenePix 4000B scanner using a pixel size of 5 um.
!Sample_scan_protocol = Microarrays were scanned and gridded using GenePix Pro 4.0 software (MDS Analytical Technologies, Toronto, Canada) and data were imported into S-Plus 2000 analysis software (Insightful, Seattle, WA).
!Sample_description = This sample was hybridized to a single array (two color-reversals not performed).
!Sample_data_processing = The data were normalized using a lowess curve-fitting algorithm, followed by a local normalization (previously described in Hicks et al.). After placement in genome order, the mean of log ratios was computed. Segmentation was performed on the above-described data. Segments are defined as non-overlapping, genomic regions where copy number has changed. Our segmentation method is based on the minimization of the square-sum of differences between log-ratios and means (squared deviation) over segments larger than 6 probes in size. Initially, the segmenter searches for breakpoints that might be boundaries of segments. The first known breakpoint on a given chromosome is its first probe. For a given breakpoint, a 100-probe window to its right is selected. The sum of squared deviations of the flanking probes is calculated for each probe within this window. A probe whose squared deviation value produces a local minimum with respect to its neighbors, and is below a threshold of 95% of the square deviation within a window, is accepted as a new, known breakpoint. Whenever a probe is found below the threshold in the newly defined region, the segmenter recursively breaks said region into two pieces until it cannot find any further breakpoints therein. If no breakpoints are found, the 100- probe window is shifted by half its size and this procedure continues until a chromosome end is reached. Initial segments are constructed using found breakpoints. Each segment and its neighbors are validated for significance by the Kolmogorov-Smirnov (K-S) algorithm. If the p-value of compared segments is less than 10-5, then said segment is accepted as real. If not, the segments are merged. The segmenter also reports statistics such as mean, standard deviation, and median for each segment.
!Sample_platform_id = GPL8720
!Sample_contact_name = Nicholas,,Navin
!Sample_contact_laboratory = Wigler Lab
!Sample_contact_institute = Cold Spring Harbor Laboratory
!Sample_contact_address = 1 Bungtown Road
!Sample_contact_city = Cold Spring Harbor
!Sample_contact_state = NY
!Sample_contact_zip/postal_code = 11724
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM417nnn/GSM417800/suppl/GSM417800_MR2606.gpr.gz
!Sample_series_id = GSE16667
!Sample_series_id = GSE16672
!Sample_data_row_count = 346769
#ID_REF = 
#F635.MEAN = Mean of pixel values for each spot scanned at 635 nm wavelength
#F532.MEAN = Mean of pixel values for each spot scanned at 532 nm wavelength
#LOWRED = Lowess normalized value for each spot in red colour
#LOWGREEN = Lowess normalizad value for each spot in green colour
#LOCAL.RED = Local normalized output for each spot in red
#LOCAL.GREEN = Local normalized value for each spot in green
#LOCAL.RATIO = Ratio of local-normalized values for each spot
#VALUE = log2 of PRE_VALUE
#PRE_VALUE = Geometric mean Ratio (test/reference) of Two Normalized Channels (Cy5 and Cy3)
!sample_table_begin
ID_REF	F635.MEAN	F532.MEAN	LOWRED	LOWGREEN	LOCAL.RED	LOCAL.GREEN	LOCAL.RATIO	VALUE	PRE_VALUE
1	506.311	585.622	537.451	556.265	.729066	.739224	.986259	-0.0200	.986259
2	4160.71	4965.83	4199.65	4702.5	3.362	3.77091	.891561	-0.1656	.891561
3	190.569	181.084	215.182	160.798	.281066	.205849	1.3654	0.4493	1.3654
4	5871.56	6642.11	5906.17	6268.5	6.82342	7.18156	.95013	-0.0738	.95013
5	249.911	289.933	275.504	267.818	.235472	.225897	1.04239	0.0599	1.04239
6	147.667	175.707	172.284	155.646	.206799	.185024	1.11769	0.1605	1.11769
7	1035.57	749.267	1076.13	714.88	1.67572	1.13954	1.47052	0.5563	1.47052
8	1692.9	975.511	1738.09	934.133	1.86189	1.06321	1.7512	0.8083	1.7512
9	84.978	113.453	110.311	98.7285	.120992	.106345	1.13773	0.1862	1.13773
10	1140.12	1172.87	1181.54	1121.9	1.35502	1.24224	1.09079	0.1254	1.09079
11	1480.42	1668.19	1524.02	1595.33	1.80598	1.79459	1.00635	0.0091	1.00635
12	852.022	744.022	890.072	709.763	1.00629	.864858	1.16353	0.2185	1.16353
13	2257.22	3387.36	2308.31	3218.53	2.13519	2.94708	.724511	-0.4649	.724511
14	798.258	864.978	835.031	826.489	.916388	.889608	1.0301	0.0428	1.0301
15	3169.21	2810.48	3216.99	2676.37	4.04127	3.51929	1.14832	0.1995	1.14832
16	540.329	635.12	572.232	604.151	.653052	.679809	.96064	-0.0579	.96064
17	248.8	200.289	274.374	179.381	.418768	.264769	1.58163	0.6614	1.58163
18	4828.93	4164.36	4864.3	3950.19	4.12544	3.34013	1.23511	0.3046	1.23511
19	4395.17	4140.74	4432.31	3927.98	5.19129	4.92372	1.05434	0.0763	1.05434
20	4334.04	4409.67	4371.67	4180.77	6.496	6.10514	1.06402	0.0895	1.06402
!sample_table_end
