^SAMPLE = GSM622250
!Sample_title = PCNSlymphoma_rep3
!Sample_geo_accession = GSM622250
!Sample_status = Public on Nov 13 2010
!Sample_submission_date = Nov 12 2010
!Sample_last_update_date = Nov 12 2010
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = PCNSL tumor sample
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Brain
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Fresh-frozen samples were obtained from 12 patients with primary central nervous system diffuse large B cell lymphoma and 13 peripheral blood from healthy men.
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = 1.5 ug of test DNA and reference DNAs were digested with Alu I and Rsa I (Promega, Madison, WI) and purified with the QIAprep Spin Miniprep kit (QIAGEN, Germantown,MD). Test sample DNA and reference DNA were labeled by random priming with either Cy3-dUTP or Cy5-dUTP using the Agilent Genomic DNA Labeling Kit PLUS.
!Sample_source_name_ch2 = Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = tissue: Human reference DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Fresh-frozen samples were obtained from 12 patients with primary central nervous system diffuse large B cell lymphoma and 13 peripheral blood from healthy men.
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = 1.5 ug of test DNA and reference DNAs were digested with Alu I and Rsa I (Promega, Madison, WI) and purified with the QIAprep Spin Miniprep kit (QIAGEN, Germantown,MD). Test sample DNA and reference DNA were labeled by random priming with either Cy3-dUTP or Cy5-dUTP using the Agilent Genomic DNA Labeling Kit PLUS.
!Sample_hyb_protocol = After probe denaturation and preannealing with Cot-1 DNA, hybridization was performed at 65oC with rotation for 40 hours.
!Sample_scan_protocol = Scanned on an Agilent DNA microarray scanner.
!Sample_description = CGH
!Sample_data_processing = Data were obtained using Agilent Feature Extraction Software 9 and analyzed with Agilent CGH Analytics 4.0 Software.
!Sample_platform_id = GPL8841
!Sample_contact_name = Chang Ohk,,Sung
!Sample_contact_department = Pathology
!Sample_contact_institute = Asan Medical Center
!Sample_contact_address = Song-Pa gu,Pung-nap dong
!Sample_contact_city = Seoul
!Sample_contact_zip/postal_code = 138736
!Sample_contact_country = South Korea
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM622nnn/GSM622250/suppl/GSM622250.txt.gz
!Sample_series_id = GSE25298
!Sample_series_id = GSE25299
!Sample_data_row_count = 42116
#ID_REF = 
#VALUE = normalized log10 ratio (Cy5/Cy3) representing test/reference (Aberration Algorithm:  ADM-1).
!sample_table_begin
ID_REF	VALUE
A_14_P112718	-0.077329315
A_14_P201353	0.052451205
A_14_P108353	0.73272866
A_14_P129881	0.554426968
A_14_P114030	-1.215111732
A_14_P139527	-0.631179392
A_14_P118340	-0.737885773
A_14_P106890	0.207841158
A_14_P122641	-0.190462679
A_14_P107170	0.376197308
A_14_P100766	0.440036952
A_14_P118104	0.587384045
A_14_P117253	0.118353032
A_14_P129407	-0.005549537
A_14_P200001	-0.031020127
A_14_P103811	0.812131703
A_14_P119666	0.845071793
A_14_P100799	0.931596637
A_14_P121179	0.680806577
A_14_P115318	0.349618465
!sample_table_end
