^SAMPLE = GSM50253
!Sample_title = Xba-HCT-15
!Sample_geo_accession = GSM50253
!Sample_status = Public on Jul 02 2005
!Sample_submission_date = May 03 2005
!Sample_last_update_date = Nov 15 2005
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = NCI60
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_description = colon cancer cell line
!Sample_platform_id = GPL2015
!Sample_contact_name = William,R.,Sellers
!Sample_contact_email = William_Sellers@dfci.harvard.edu
!Sample_contact_phone = 617-632-5261
!Sample_contact_fax = 617-632-5417
!Sample_contact_laboratory = Sellers Lab
!Sample_contact_department = Medical Oncology
!Sample_contact_institute = Dana-Farber Cancer Institute
!Sample_contact_address = 44 Binney Street
!Sample_contact_city = Boston
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02115
!Sample_contact_country = USA
!Sample_contact_web_link = http://research.dfci.harvard.edu/sellerslab/index.html
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM50nnn/GSM50253/suppl/GSM50253.CEL.gz
!Sample_series_id = GSE2520
!Sample_data_row_count = 63379
#ID_REF = Affymetrix SNPID
#VALUE = Genotypes: 0==AA,      1==AB,  2==BB,  -1==NC
#pValue = detection P-value
#MedianS = Median Signal
#RAS1 = Relative allele signal for the data in the first probe group
#RAS2 = Relative allele signal for the data in the second probe group
!sample_table_begin
ID_REF	VALUE	pValue	MedianS	RAS1	RAS2
1469841	-1	0.441895	-0.667	0.657768	0.919118
1264936	0	0.000488	22.822	0.981831	1.000000
1275520	1	0.008301	7.135	0.602715	0.548172
1649795	0	0.000488	15.018	0.972325	0.918969
14920	-1	0.059082	6.919	0.077362	0.069818
298539	2	0.000488	20.176	0.004975	0.000000
2389491	1	0.000488	6.536	0.648462	0.597050
2006360	1	0.002930	9.218	0.344598	0.391826
101986	0	0.037109	3.976	1.000000	0.785846
536144	1	0.007813	7.063	0.532103	0.532008
847080	-1	0.187500	0.000	0.000000	0.097504
2225367	2	0.000488	12.373	0.079748	0.000000
1384150	0	0.000488	22.482	0.967646	0.983815
132197	2	0.003906	21.867	0.000000	0.000000
944305	0	0.000977	11.330	0.978640	1.000000
2835087	0	0.000488	19.236	0.997082	0.931984
1595506	0	0.000488	22.332	1.000000	1.000000
2653418	0	0.016113	2.465	0.832478	0.803642
331352	0	0.002441	9.308	0.980425	0.893826
2935640	1	0.042969	2.506	0.451416	0.423383
!sample_table_end
