^SAMPLE = GSM50276
!Sample_title = Xba-NCI-H226
!Sample_geo_accession = GSM50276
!Sample_status = Public on Jul 02 2005
!Sample_submission_date = May 03 2005
!Sample_last_update_date = Nov 15 2005
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = NCI60
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_description = non-small cell lung cancer cell line
!Sample_platform_id = GPL2015
!Sample_contact_name = William,R.,Sellers
!Sample_contact_email = William_Sellers@dfci.harvard.edu
!Sample_contact_phone = 617-632-5261
!Sample_contact_fax = 617-632-5417
!Sample_contact_laboratory = Sellers Lab
!Sample_contact_department = Medical Oncology
!Sample_contact_institute = Dana-Farber Cancer Institute
!Sample_contact_address = 44 Binney Street
!Sample_contact_city = Boston
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02115
!Sample_contact_country = USA
!Sample_contact_web_link = http://research.dfci.harvard.edu/sellerslab/index.html
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM50nnn/GSM50276/suppl/GSM50276.CEL.gz
!Sample_series_id = GSE2520
!Sample_data_row_count = 63379
#ID_REF = Affymetrix SNPID
#VALUE = Genotypes: 0==AA,      1==AB,  2==BB,  -1==NC
#pValue = detection P-value
#MedianS = Median Signal
#RAS1 = Relative allele signal for the data in the first probe group
#RAS2 = Relative allele signal for the data in the second probe group
!sample_table_begin
ID_REF	VALUE	pValue	MedianS	RAS1	RAS2
1469841	0	0.002441	12.243	1.000000	0.939935
1264936	0	0.000488	24.600	0.994377	0.980736
1275520	0	0.000488	13.186	1.000000	0.981764
1649795	0	0.000488	12.291	0.934694	0.932274
14920	2	0.002441	8.534	0.099814	0.044203
298539	2	0.000488	19.844	0.000000	0.000000
2389491	-1	0.073242	2.585	0.249599	0.091920
2006360	-1	0.567383	0.118	0.719191	0.899631
101986	-1	0.296875	0.844	0.976920	0.431270
536144	0	0.002930	14.061	1.000000	0.955764
847080	2	0.023438	0.981	0.179688	0.000000
2225367	2	0.000488	19.773	0.065869	0.000000
1384150	1	0.047363	7.374	0.268580	0.450913
132197	1	0.042969	6.802	0.565067	0.803103
944305	2	0.000488	18.570	0.030611	0.000000
2835087	0	0.000488	17.325	0.985269	0.989514
1595506	0	0.000488	21.759	1.000000	0.992688
2653418	0	0.001465	18.898	1.000000	0.851545
331352	0	0.037109	8.279	0.881837	0.950600
2935640	-1	0.480469	-0.477	0.828535	0.459392
!sample_table_end
