^SAMPLE = GSM284819
!Sample_title = Oral95
!Sample_geo_accession = GSM284819
!Sample_status = Public on Jul 01 2009
!Sample_submission_date = Apr 26 2008
!Sample_last_update_date = Feb 20 2009
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Oral_Specimen_95
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Formalin-fixed paraffin-embedded oral specimen.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = All lesions were microdissected, and the dissected tissues were places in sodium dodecyl sulfate/proteinase K at 55Â°C and spiked twice a day for 72 hours with fresh proteinase K. Genomic DNA was extracted with phenol/chloroform and  with ethanol.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = Random prime probe labeling was performed to label sample and reference genomic DNA (250ng each).  Each reaction was labeled with either 2 nmol of cyanine-3 or cyanine-5 dCTP.
!Sample_source_name_ch2 = Normal male
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Novagen pooled normal male genomic DNA.
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Purchased genomic DNA.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = Random prime probe labeling was performed to label sample and reference genomic DNA (250ng each). Each reaction was labeled with either 2 nmol of cyanine-3 or cyanine-5 dCTP.
!Sample_hyb_protocol = Probes were combined, denatured and annealed in a solution containing 100 ug human Cot-1 DNA (Invitrogen) and 48 ul DIG Easy hybridization solution (Roche) containing sheared herring sperm DNA (Sigma-Aldrich) and yeast tRNA (Calbiochem). Probe was denautred at 85Â°C for 5 minutes, and repetitive sequences were blocked at 45Â°C for 1 hour prior to hybridization. The probe mixture was applied to the slide surface and hybridized for 36 hrs at 45Â°C. The arrays were washed 5 times in 0.1X SSC, 0.1% SDS at room temperature with agitation. Each array was then rinsed repeatedly in 0.1X SSC and dried by centrifugation.
!Sample_scan_protocol = A charge-coupled device (CCD) scanner system (ARrayworx eAuto, API, Issaquah, WA) was used to determine the signal intensities of the Cyanine 5/Cyanine3 channels. Arrays were scanned at a 9.75um resolution; exposure times for each image wavelength were usually between 0.2 to 2 sec. Images were analyzed by SoftWoRx Tracker analysis software (Applied Precision, Issaquah, WA, USA).
!Sample_description = N/A
!Sample_data_processing = A three-step normalization procedure [Khojasteh et al. BMC Bioinformatics 6:274, 2005] was performed to each raw data.
!Sample_platform_id = GPL2616
!Sample_contact_name = T,,Buys
!Sample_contact_laboratory = Wan Lam Lab
!Sample_contact_department = Cancer Genetics and Developmental Biology
!Sample_contact_institute = British Columbia Cancer Research Centre
!Sample_contact_address = 675 W.10th Avenue
!Sample_contact_city = Vancouver
!Sample_contact_state = BC
!Sample_contact_zip/postal_code = V5Z 1L3
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM284nnn/GSM284819/suppl/GSM284819.txt.gz
!Sample_series_id = GSE11275
!Sample_data_row_count = 53856
#ID_REF = 
#Spot Mean Intensity (w595) = Mean intensity of spot for Cy3 channel
#Spot Mean Intensity (w685) = Mean intensity of spot for Cy5 channel
#Background Median Intensity (w595) = Median signal intensity from area around spot for Cy3 channel
#Background Median Intensity (w685) = Median signal intensity from area around spot for Cy5 channel
#Spot Normalized Intensity (w595) = Locally normalized value for mean intensity of spot for Cy3 channel
#Spot Normalized Intensity (w685) = Locally normalized value for mean intensity of spot for Cy5 channel
#Spot SNR (w595) = Column "Spot Mean Intensity (w595)" divided by column "Background Median Intensity (w595)"
#Spot SNR (w685) = Column "Spot Mean Intensity (w685)" divided by column "Background Median Intensity (w685)"
#Spot Ratio (w595) = Column "Spot Normalized Intensity (w595)" divided by column "Spot Normalized Intensity (w685)"
#Spot Ratio (w685) = Column "Spot Normalized Intensity (w685)" divided by column "Spot Normalized Intensity (w595)"
#Spot Log2 Ratio (w595) = log2 for column labeled "Spot Ratio (595)"
#VALUE = log 2 ratio test/reference (Spot log2 ratio (w595) column following spatial bias normalization)
!sample_table_begin
ID_REF	Spot Mean Intensity (w595)	Spot Mean Intensity (w685)	Background Median Intensity (w595)	Background Median Intensity (w685)	Spot Normalized Intensity (w595)	Spot Normalized Intensity (w685)	Spot SNR (w595)	Spot SNR (w685)	Spot Ratio (w595)	Spot Ratio (w685)	Spot Log2 Ratio (w595)	VALUE
1	6723.59	2393.956	207	341.5	6516.59	2052.456	664.659	151.2107	1.029521	0.9712959	0.04197266	-0.058029
2	2890.715	1210.215	219	339	2671.715	871.215	215.2341	75.9689	0.9943813	1.005619	-0.008128976	-0.18823
3	4432.44	1436.589	220	343	4212.44	1093.589	370.247	94.9347	1.249017	0.8006049	0.3207931	0.158209
4	2006.648	935.566	218	344	1788.648	591.566	105.7188	57.9955	0.9804156	1.019944	-0.02853475	-0.223859
5	5661.79	2088.508	211	344	5450.79	1744.508	513.033	146.2469	1.013152	0.9869879	0.01885095	-0.125498
6	3910.2	1461.52	211	349	3699.2	1112.52	387.669	90.4436	1.078173	0.9274661	0.1085888	-0.062589
7	2663.967	1177.306	211	348.5	2452.967	828.806	74.6728	49.105	0.9596817	1.04198	-0.05937216	-0.247521
8	1639.406	792.113	210	348	1429.406	444.113	108.6407	40.7767	1.043638	0.9581566	0.06162193	-0.135982
9	4690.42	1732.362	220	348.5	4470.42	1383.862	142.4479	98.912	1.047475	0.9546475	0.0669153	-0.086787
10	7238.85	2503.964	223	346	7015.85	2157.964	309.4025	176.6415	1.054202	0.9485551	0.07615187	0.04938
11	7861.46	2808.742	223	344	7638.46	2464.742	525.607	183.8211	1.0049	0.9950933	0.007051611	-0.012827
12	9586.37	2140.115	229.5	343.5	9356.87	1796.615	514.832	121.427	1.688744	0.5921378	0.7559505	0.73504
13	11660.57	4496.05	233.5	348	11427.07	4148.05	601.338	351.688	0.8932622	1.119457	-0.1628443	-0.113049
14	7801.2	2640.53	228.5	348	7572.7	2292.53	557.634	208.5001	1.071086	0.9336031	0.09907403	0.082449
15	8859.42	3051	235	350	8624.42	2701	309.0091	221.9199	1.035365	0.9658134	0.05013897	0.044152
16	9409.88	3058.023	239	350	9170.88	2708.023	317.531	165.9284	1.098113	0.9106248	0.1350267	0.134068
17	8571.14	2961.031	240.5	350.5	8330.64	2610.531	417.702	176.5166	1.034755	0.9663824	0.04928913	0.043678
18	7391.23	2537.726	229	347	7162.23	2190.726	543.979	208.9244	1.060104	0.9432744	0.08420589	0.023068
19	7037.96	2609.156	227	346	6810.96	2263.156	603.968	173.2333	0.9758475	1.024719	-0.03527234	-0.154179
20	7949.14	2779.815	227.5	345	7721.64	2434.815	599.796	171.4719	1.028329	0.9724218	0.04030123	-0.07191
!sample_table_end
