^SAMPLE = GSM284813
!Sample_title = Oral113
!Sample_geo_accession = GSM284813
!Sample_status = Public on Jul 01 2009
!Sample_submission_date = Apr 26 2008
!Sample_last_update_date = Feb 20 2009
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Oral_Specimen_113
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Formalin-fixed paraffin-embedded oral specimen.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = All lesions were microdissected, and the dissected tissues were places in sodium dodecyl sulfate/proteinase K at 55Â°C and spiked twice a day for 72 hours with fresh proteinase K. Genomic DNA was extracted with phenol/chloroform and  with ethanol.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = Random prime probe labeling was performed to label sample and reference genomic DNA (250ng each).  Each reaction was labeled with either 2 nmol of cyanine-3 or cyanine-5 dCTP.
!Sample_source_name_ch2 = Normal male
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Novagen pooled normal male genomic DNA.
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Purchased genomic DNA.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = Random prime probe labeling was performed to label sample and reference genomic DNA (250ng each). Each reaction was labeled with either 2 nmol of cyanine-3 or cyanine-5 dCTP.
!Sample_hyb_protocol = Probes were combined, denatured and annealed in a solution containing 100 ug human Cot-1 DNA (Invitrogen) and 48 ul DIG Easy hybridization solution (Roche) containing sheared herring sperm DNA (Sigma-Aldrich) and yeast tRNA (Calbiochem). Probe was denautred at 85Â°C for 5 minutes, and repetitive sequences were blocked at 45Â°C for 1 hour prior to hybridization. The probe mixture was applied to the slide surface and hybridized for 36 hrs at 45Â°C. The arrays were washed 5 times in 0.1X SSC, 0.1% SDS at room temperature with agitation. Each array was then rinsed repeatedly in 0.1X SSC and dried by centrifugation.
!Sample_scan_protocol = A charge-coupled device (CCD) scanner system (ARrayworx eAuto, API, Issaquah, WA) was used to determine the signal intensities of the Cyanine 5/Cyanine3 channels. Arrays were scanned at a 9.75um resolution; exposure times for each image wavelength were usually between 0.2 to 2 sec. Images were analyzed by SoftWoRx Tracker analysis software (Applied Precision, Issaquah, WA, USA).
!Sample_description = N/A
!Sample_data_processing = A three-step normalization procedure [Khojasteh et al. BMC Bioinformatics 6:274, 2005] was performed to each raw data.
!Sample_platform_id = GPL2616
!Sample_contact_name = T,,Buys
!Sample_contact_laboratory = Wan Lam Lab
!Sample_contact_department = Cancer Genetics and Developmental Biology
!Sample_contact_institute = British Columbia Cancer Research Centre
!Sample_contact_address = 675 W.10th Avenue
!Sample_contact_city = Vancouver
!Sample_contact_state = BC
!Sample_contact_zip/postal_code = V5Z 1L3
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM284nnn/GSM284813/suppl/GSM284813.txt.gz
!Sample_series_id = GSE11275
!Sample_data_row_count = 53856
#ID_REF = 
#Spot Mean Intensity (w595) = Mean intensity of spot for Cy3 channel
#Spot Mean Intensity (w685) = Mean intensity of spot for Cy5 channel
#Background Median Intensity (w595) = Median signal intensity from area around spot for Cy3 channel
#Background Median Intensity (w685) = Median signal intensity from area around spot for Cy5 channel
#Spot Normalized Intensity (w595) = Locally normalized value for mean intensity of spot for Cy3 channel
#Spot Normalized Intensity (w685) = Locally normalized value for mean intensity of spot for Cy5 channel
#Spot SNR (w595) = Column "Spot Mean Intensity (w595)" divided by column "Background Median Intensity (w595)"
#Spot SNR (w685) = Column "Spot Mean Intensity (w685)" divided by column "Background Median Intensity (w685)"
#Spot Ratio (w595) = Column "Spot Normalized Intensity (w595)" divided by column "Spot Normalized Intensity (w685)"
#Spot Ratio (w685) = Column "Spot Normalized Intensity (w685)" divided by column "Spot Normalized Intensity (w595)"
#Spot Log2 Ratio (w595) = log2 for column labeled "Spot Ratio (595)"
#VALUE = log 2 ratio test/reference (Spot log2 ratio (w595) column following spatial bias normalization)
!sample_table_begin
ID_REF	Spot Mean Intensity (w595)	Spot Mean Intensity (w685)	Background Median Intensity (w595)	Background Median Intensity (w685)	Spot Normalized Intensity (w595)	Spot Normalized Intensity (w685)	Spot SNR (w595)	Spot SNR (w685)	Spot Ratio (w595)	Spot Ratio (w685)	Spot Log2 Ratio (w595)	VALUE
1	3169.55	933.5	571	338	2598.545	595.5	23.77811	36.4624	0.9799376	1.020385	-0.02923822	-0.178041
2	3349.84	918.798	503.5	334	2846.342	584.798	26.7151	43.8544	1.093027	0.9148115	0.128329	-0.052407
3	2743.774	731.991	517	344	2226.774	387.991	19.57859	28.26578	1.288857	0.7758142	0.3660924	0.179624
4	2997.991	820.953	661	349	2336.991	471.953	14.05205	36.3613	1.112008	0.8991966	0.153167	-0.030294
5	3055.392	867.12	639.5	355.5	2415.892	511.62	6.54001	4.22197	1.060425	0.9429368	0.08464218	-0.099138
6	4234.97	1154.682	686.5	357.5	3548.47	797.182	31.31965	50.1971	0.9996169	1.000297	-0.00055265	-0.168601
7	3667.74	1079.198	811	349	2856.739	730.198	13.90442	49.7923	0.8785765	1.138107	-0.1867602	-0.354469
8	2535.343	753.402	1082	344	1453.343	409.402	5.09074	28.001	0.7972014	1.25428	-0.3269839	-0.511335
9	3091.333	933.605	792	333	2299.333	600.605	14.25413	28.87931	0.8597311	1.163054	-0.2180427	-0.397701
10	6422.29	1385.493	1281	342	5141.29	1043.493	2.413523	15.7923	1.106452	0.9037117	0.1459408	0.002306
11	5477.92	1465.373	1113	356	4364.92	1109.373	1.101897	14.44693	0.883586	1.131654	-0.1785575	-0.316487
12	7859.6	1073.52	828	350	7031.6	723.52	2.280241	10.77486	2.182497	0.4581513	1.125979	0.989315
13	9189.43	1132.008	493	325	8696.43	807.008	62.004	44.6725	2.419985	0.41319	1.274998	1.120739
14	14105.73	1391.13	525.5	331.5	13580.23	1059.63	26.28617	22.93031	2.878078	0.3474241	1.525105	1.338953
15	9358.35	1016.74	526	333	8832.35	683.74	17.71677	15.3163	2.900919	0.3446886	1.53651	1.396558
16	7672.76	912.581	576	331	7096.76	581.581	29.38226	43.1603	2.740311	0.3648905	1.45434	1.330302
17	12496.73	1648.582	673.5	331	11823.23	1317.582	7.82549	46.7263	2.015155	0.496197	1.01089	0.821516
18	6617.33	1052.603	622.5	334.5	5994.83	718.103	4.04808	28.83115	1.874736	0.5333623	0.9066875	-0.174503
19	5190.08	904.203	623	336	4567.08	568.203	5.10475	9.85668	1.805031	0.5539593	0.8520236	0.722371
20	3821.44	869.718	600	330	3221.44	539.718	7.38306	10.07483	1.340393	0.7459853	0.4226563	0.284026
!sample_table_end
