^SAMPLE = GSM284811
!Sample_title = Oral111
!Sample_geo_accession = GSM284811
!Sample_status = Public on Jul 01 2009
!Sample_submission_date = Apr 26 2008
!Sample_last_update_date = Feb 20 2009
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Oral_Specimen_111
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Formalin-fixed paraffin-embedded oral specimen.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = All lesions were microdissected, and the dissected tissues were places in sodium dodecyl sulfate/proteinase K at 55Â°C and spiked twice a day for 72 hours with fresh proteinase K. Genomic DNA was extracted with phenol/chloroform and  with ethanol.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = Random prime probe labeling was performed to label sample and reference genomic DNA (250ng each).  Each reaction was labeled with either 2 nmol of cyanine-3 or cyanine-5 dCTP.
!Sample_source_name_ch2 = Normal male
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Novagen pooled normal male genomic DNA.
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Purchased genomic DNA.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = Random prime probe labeling was performed to label sample and reference genomic DNA (250ng each). Each reaction was labeled with either 2 nmol of cyanine-3 or cyanine-5 dCTP.
!Sample_hyb_protocol = Probes were combined, denatured and annealed in a solution containing 100 ug human Cot-1 DNA (Invitrogen) and 48 ul DIG Easy hybridization solution (Roche) containing sheared herring sperm DNA (Sigma-Aldrich) and yeast tRNA (Calbiochem). Probe was denautred at 85Â°C for 5 minutes, and repetitive sequences were blocked at 45Â°C for 1 hour prior to hybridization. The probe mixture was applied to the slide surface and hybridized for 36 hrs at 45Â°C. The arrays were washed 5 times in 0.1X SSC, 0.1% SDS at room temperature with agitation. Each array was then rinsed repeatedly in 0.1X SSC and dried by centrifugation.
!Sample_scan_protocol = A charge-coupled device (CCD) scanner system (ARrayworx eAuto, API, Issaquah, WA) was used to determine the signal intensities of the Cyanine 5/Cyanine3 channels. Arrays were scanned at a 9.75um resolution; exposure times for each image wavelength were usually between 0.2 to 2 sec. Images were analyzed by SoftWoRx Tracker analysis software (Applied Precision, Issaquah, WA, USA).
!Sample_description = N/A
!Sample_data_processing = A three-step normalization procedure [Khojasteh et al. BMC Bioinformatics 6:274, 2005] was performed to each raw data.
!Sample_platform_id = GPL2616
!Sample_contact_name = T,,Buys
!Sample_contact_laboratory = Wan Lam Lab
!Sample_contact_department = Cancer Genetics and Developmental Biology
!Sample_contact_institute = British Columbia Cancer Research Centre
!Sample_contact_address = 675 W.10th Avenue
!Sample_contact_city = Vancouver
!Sample_contact_state = BC
!Sample_contact_zip/postal_code = V5Z 1L3
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM284nnn/GSM284811/suppl/GSM284811.txt.gz
!Sample_series_id = GSE11275
!Sample_data_row_count = 53856
#ID_REF = 
#Spot Mean Intensity (w595) = Mean intensity of spot for Cy3 channel
#Spot Mean Intensity (w685) = Mean intensity of spot for Cy5 channel
#Background Median Intensity (w595) = Median signal intensity from area around spot for Cy3 channel
#Background Median Intensity (w685) = Median signal intensity from area around spot for Cy5 channel
#Spot Normalized Intensity (w595) = Locally normalized value for mean intensity of spot for Cy3 channel
#Spot Normalized Intensity (w685) = Locally normalized value for mean intensity of spot for Cy5 channel
#Spot SNR (w595) = Column "Spot Mean Intensity (w595)" divided by column "Background Median Intensity (w595)"
#Spot SNR (w685) = Column "Spot Mean Intensity (w685)" divided by column "Background Median Intensity (w685)"
#Spot Ratio (w595) = Column "Spot Normalized Intensity (w595)" divided by column "Spot Normalized Intensity (w685)"
#Spot Ratio (w685) = Column "Spot Normalized Intensity (w685)" divided by column "Spot Normalized Intensity (w595)"
#Spot Log2 Ratio (w595) = log2 for column labeled "Spot Ratio (595)"
#VALUE = log 2 ratio test/reference (Spot log2 ratio (w595) column following spatial bias normalization)
!sample_table_begin
ID_REF	Spot Mean Intensity (w595)	Spot Mean Intensity (w685)	Background Median Intensity (w595)	Background Median Intensity (w685)	Spot Normalized Intensity (w595)	Spot Normalized Intensity (w685)	Spot SNR (w595)	Spot SNR (w685)	Spot Ratio (w595)	Spot Ratio (w685)	Spot Log2 Ratio (w595)	VALUE
1	1083.422	436.422	407	309.5	676.422	126.9222	18.39285	8.90588	1.000365	0.999531	0.000526616	-0.002371
2	1970.804	603.826	434	309.5	1536.804	294.3261	43.9982	22.40212	0.9800947	1.020203	-0.02900677	0.021867
3	1314.867	448.542	487	305	827.867	143.5422	26.05368	9.36123	1.082579	0.923624	0.1144721	0.143857
4	1294.5	455.587	515	304	779.5	151.5869	19.09335	10.01672	0.965234	1.03591	-0.05104928	-0.02951
5	1589.072	497.843	610	304	979.072	193.8434	8.40556	6.94644	0.9480736	1.054661	-0.07692914	-0.049298
6	2341.526	656.25	807.5	313	1534.026	343.25	9.34141	13.297	0.8388814	1.19194	-0.2534612	-0.20446
7	2622.152	690.152	1131	320	1491.152	370.152	4.14552	8.93217	0.7561709	1.322315	-0.4032159	-0.362136
8	2225.365	463.427	1607	327.5	618.365	135.9271	2.690447	3.49416	0.8539193	1.170949	-0.2278285	-0.214833
9	3466.02	693.518	1657	329	1809.018	364.518	5.19333	5.54729	0.9315417	1.073377	-0.1023078	-0.063826
10	3448.5	755.15	1388.5	319.5	2060	435.65	9.35682	17.67938	0.8875805	1.126541	-0.17205	-0.156337
11	3629.62	761.464	1259	313.5	2370.623	447.964	18.08233	13.5654	0.99334	1.0066	-0.009640268	0.007042
12	3379.12	710.065	1313	320	2066.117	390.065	19.77604	11.16266	0.9942515	1.005677	-0.008317283	0.006209
13	5127.04	1038.785	1286.5	317	3840.54	721.785	56.7507	45.4559	0.9987634	1.001134	-0.001785091	-0.009385
14	5278.09	934.358	1204	312	4074.09	622.358	47.8235	53.6361	1.228763	0.8137417	0.2972071	0.294486
15	3787.68	704.958	1330	314	2457.676	390.958	18.37061	36.2542	1.179976	0.8473868	0.2387571	0.267527
16	3695.58	699.171	1404.5	315	2291.079	384.171	29.14308	31.39271	1.119421	0.8932256	0.1627533	0.197048
17	3873.91	745.455	1413	317	2460.909	428.455	11.94062	11.47246	1.078125	0.9274396	0.1085245	0.145925
18	2370.152	510.909	1184	312.5	1186.152	198.4091	3.81665	6.78702	1.122166	0.8910414	0.1662855	-0.031578
19	1864.775	479.507	890	299	974.775	180.507	8.98824	11.50569	1.013651	0.9864304	0.01956076	0.045459
20	2415.459	571.811	818	300	1597.459	271.8108	12.69665	17.43945	1.103167	0.9063864	0.1416518	0.18954
!sample_table_end
