^SAMPLE = GSM228870
!Sample_title = BRCA1 - B156
!Sample_geo_accession = GSM228870
!Sample_status = Public on Dec 02 2010
!Sample_submission_date = Sep 12 2007
!Sample_last_update_date = Aug 14 2011
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = B156
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = organ: mammary gland; breast
!Sample_characteristics_ch1 = disease: infiltrating ductal carcinoma
!Sample_characteristics_ch1 = mutation: BRCA1 gene
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA is extracted as described in: Joosse et al. (submitted)
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = According to the manufacturer's instructions (Kreatech Biotechnology, Amsterdam).
!Sample_source_name_ch2 = Women reference pool
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = sample type: A pool of DNA from peripheral blood lymphocytes, from 7 apparently healthy women.
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNA is extracted as described in: Joosse et al. (submitted)
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = According to the manufacturer's instructions (Kreatech Biotechnology, Amsterdam).
!Sample_hyb_protocol = As described in: Joosse SA, van Beers EH, Nederlof PM. Automated array-CGH optimized for archival formalin-fixed, paraffin-embedded tumor material. BMC Cancer. 2007 Mar 7;7:43.
!Sample_scan_protocol = As described in: Joosse SA, van Beers EH, Nederlof PM. Automated array-CGH optimized for archival formalin-fixed, paraffin-embedded tumor material. BMC Cancer. 2007 Mar 7;7:43.
!Sample_description = none
!Sample_data_processing = As described in:
!Sample_data_processing = Joosse SA, van Beers EH, Nederlof PM. Automated array-CGH optimized for archival formalin-fixed, paraffin-embedded tumor material. BMC Cancer. 2007 Mar 7;7:43.
!Sample_platform_id = GPL4560
!Sample_contact_name = Simon,A,Joosse
!Sample_contact_email = s.joosse@in-silico.net
!Sample_contact_department = Institute of Tumor Biology
!Sample_contact_institute = University Medical Center Hamburg-Eppendorf
!Sample_contact_address = Martinistrasse 52
!Sample_contact_city = Hamburg
!Sample_contact_zip/postal_code = 20246
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM228nnn/GSM228870/suppl/GSM228870 green.txt.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM228nnn/GSM228870/suppl/GSM228870 red.txt.gz
!Sample_series_id = GSE9021
!Sample_data_row_count = 3277
#ID_REF = 
#VALUE = log2 ratio (Cy5/Cy3 or test/reference)
#StDev = Standard Deviation of the triplicate spot measurement
#Segment = Aberration level calculated by CGH-segmentation (Picard et al.)
!sample_table_begin
ID_REF	VALUE	StDev	Segment
3535	0.118048557	0.041199481	0.223130252
3537	0.173078525	0.098615612	0.223130252
2305	-0.084838299	0.017626163	0.223130252
145	0.541315451	0.059679259	0.223130252
2309	0.408244196	0.05360602	0.223130252
2213	0.182933084	0.034667144	0.223130252
3	-0.039029818	0.038337831	-0.035583065
149	-0.042028619	0.122989634	-0.035583065
2313	-0.095596516	0.052359078	-0.035583065
153	-0.1067658	0.010608958	-0.035583065
2317	-0.101627101	0.027762754	-0.035583065
3358	-0.056926509	0.00975155	-0.035583065
157	0.032310685	0.03604567	-0.035583065
53	0.1926756	0.038816557	-0.035583065
2321	-0.268653843	0.082813417	-0.035583065
161	-0.112548882	0.101772608	-0.035583065
57	0.212554024	0.02768241	-0.035583065
2325	-0.189220196	0.04287865	-0.035583065
165	-0.049718469	0.031166853	-0.035583065
2221	0.126412537	0.034042324	-0.035583065
!sample_table_end
